meses,mes_id,tempmin,tempmax,year
Enero ,1,4,9,1981
Enero ,1,4.5,13,1981
Enero ,1,2,12,1981
Enero ,1,1.5,10.5,1981
Enero ,1,0,12.5,1981
Enero ,1,-1.5,11.5,1981
Enero ,1,-2,14.5,1981
Enero ,1,-6,12.5,1981
Enero ,1,-4,13.5,1981
Enero ,1,-2,17.5,1981
Enero ,1,-1,17,1981
Enero ,1,-1,18,1981
Enero ,1,-4,20,1981
Enero ,1,-3,24,1981
Enero ,1,0,24,1981
Enero ,1,2.5,23,1981
Enero ,1,-2.4,20,1982
Enero ,1,-1.5,21,1982
Enero ,1,-3,19,1982
Enero ,1,-1,18.5,1982
Enero ,1,-2,18,1982
Enero ,1,-1.5,19.5,1982
Enero ,1,-2.5,20,1982
Enero ,1,-1,21,1982
Enero ,1,-1,20.5,1982
Enero ,1,-2,20,1982
Enero ,1,-2.5,21.5,1982
Enero ,1,-1,20,1982
Enero ,1,0,21,1982
Enero ,1,-2,20.5,1982
Enero ,1,-2.5,22.5,1982
Enero ,1,-1.5,20,1982
Enero ,1,-3.5,18.5,1982
Enero ,1,-2.5,19,1982
Enero ,1,-4,20.5,1982
Enero ,1,-6,21.5,1982
Enero ,1,-1,22,1982
Enero ,1,-2.5,19.5,1982
Enero ,1,-8,23,1982
Enero ,1,2,22.5,1982
Enero ,1,3,20.5,1982
Enero ,1,1.5,20,1982
Enero ,1,-1.5,21.5,1982
Enero ,1,1.5,20.5,1982
Enero ,1,-1.5,21.5,1982
Enero ,1,-2.5,22,1982
Enero ,1,-4,20,1982
Enero ,1,0,15,1983
Enero ,1,1.5,15.5,1983
Enero ,1,2.5,16,1983
Enero ,1,4.5,12.5,1983
Enero ,1,1,18,1983
Enero ,1,3.5,18.5,1983
Enero ,1,3.5,20,1983
Enero ,1,3.5,20,1983
Enero ,1,3,19,1983
Enero ,1,4.5,21,1983
Enero ,1,6.5,18.5,1983
Enero ,1,8.5,16.5,1983
Enero ,1,5.5,15.5,1983
Enero ,1,5,16,1983
Enero ,1,7.5,15,1983
Enero ,1,11,16.5,1983
Enero ,1,3.5,15.5,1983
Enero ,1,5,15.5,1983
Enero ,1,3.5,16.5,1983
Enero ,1,5,11,1983
Enero ,1,1.5,11.5,1983
Enero ,1,-2.5,13.5,1983
Enero ,1,-1,13,1983
Enero ,1,0,16.5,1983
Enero ,1,1,17.5,1983
Enero ,1,1.5,20.5,1983
Enero ,1,0.5,22,1983
Enero ,1,0.5,22.5,1983
Enero ,1,2.5,23.5,1983
Enero ,1,4.5,21.5,1983
Enero ,1,5.5,16,1983
Enero ,1,0,18.5,1984
Enero ,1,4,16.5,1984
Enero ,1,3.5,15.5,1984
Enero ,1,7,16,1984
Enero ,1,8.5,19.5,1984
Enero ,1,8,19,1984
Enero ,1,9.5,20.5,1984
Enero ,1,-2,19.5,1984
Enero ,1,-3,18.5,1984
Enero ,1,-1,15.5,1984
Enero ,1,1.5,16.5,1984
Enero ,1,-2.5,18.5,1984
Enero ,1,-2,19.5,1984
Enero ,1,1.5,20,1984
Enero ,1,3,18.5,1984
Enero ,1,3.5,20,1984
Enero ,1,-2,20.5,1984
Enero ,1,3,18.5,1984
Enero ,1,7,20.5,1984
Enero ,1,-2,20,1984
Enero ,1,0,18.5,1984
Enero ,1,-6.5,21.5,1984
Enero ,1,-3,18,1984
Enero ,1,-2,19.5,1984
Enero ,1,-3.5,15.5,1984
Enero ,1,-1,20.5,1984
Enero ,1,-2.5,21,1984
Enero ,1,1.5,22.5,1984
Enero ,1,2,18.5,1984
Enero ,1,0,16.5,1984
Enero ,1,1.5,18.5,1984
Enero ,1,-2.5,17.5,1985
Enero ,1,-3,13.5,1985
Enero ,1,-2,10,1985
Enero ,1,-6,7,1985
Enero ,1,-8,9.5,1985
Enero ,1,-6.5,13.5,1985
Enero ,1,-4.5,16.5,1985
Enero ,1,-1,19,1985
Enero ,1,0,23,1985
Enero ,1,0,19,1985
Enero ,1,6,16.5,1985
Enero ,1,7,15,1985
Enero ,1,10,14,1985
Enero ,1,9.5,14.5,1985
Enero ,1,6.5,14,1985
Enero ,1,0,13,1985
Enero ,1,-3,15.5,1985
Enero ,1,-1,17,1985
Enero ,1,1,18.5,1985
Enero ,1,-1.5,16,1985
Enero ,1,-0.5,17.5,1985
Enero ,1,4,21.5,1985
Enero ,1,6.5,17.5,1985
Enero ,1,6,19.5,1985
Enero ,1,7.5,21.5,1985
Enero ,1,4.5,22,1985
Enero ,1,2.5,22.5,1985
Enero ,1,0,21.5,1985
Enero ,1,1,19.5,1985
Enero ,1,0,21,1985
Enero ,1,2,16.5,1985
Enero ,1,3.3,22.5,1986
Enero ,1,3.6,23.5,1986
Enero ,1,3.2,26.7,1986
Enero ,1,4.4,24.6,1986
Enero ,1,-0.5,25.3,1986
Enero ,1,-0.5,23.5,1986
Enero ,1,-1.2,22.5,1986
Enero ,1,-1.3,10.5,1986
Enero ,1,-2.8,9.7,1986
Enero ,1,-1.1,14.2,1986
Enero ,1,-0.8,11.6,1986
Enero ,1,-5.8,13.8,1986
Enero ,1,-4.8,19.5,1986
Enero ,1,-2.3,15.5,1986
Enero ,1,0.9,16.8,1986
Enero ,1,2.2,19.2,1986
Enero ,1,-1.2,18.2,1986
Enero ,1,-2.8,17.2,1986
Enero ,1,-0.6,20.8,1986
Enero ,1,-2.8,22.2,1986
Enero ,1,0,23.7,1986
Enero ,1,3.2,23.2,1986
Enero ,1,5.3,24.7,1986
Enero ,1,6.2,25.2,1986
Enero ,1,2.4,23.7,1986
Enero ,1,-2.6,20.5,1986
Enero ,1,2.3,25.5,1986
Enero ,1,-4,24.5,1986
Enero ,1,0,22.5,1986
Enero ,1,2,20.4,1986
Enero ,1,0,20.1,1986
Enero ,1,-4.8,15.8,1987
Enero ,1,-3.6,21.3,1987
Enero ,1,-2.7,20.3,1987
Enero ,1,-2.8,22.8,1987
Enero ,1,-1.3,23.4,1987
Enero ,1,-2.2,24.4,1987
Enero ,1,2.8,25.6,1987
Enero ,1,5.2,23.4,1987
Enero ,1,2.4,22.3,1987
Enero ,1,-1.4,31,1987
Enero ,1,-0.8,12,1987
Enero ,1,-5.3,3.2,1987
Enero ,1,-1.3,5.7,1987
Enero ,1,-7.8,11.7,1987
Enero ,1,-4.7,16.3,1987
Enero ,1,-6.3,17.2,1987
Enero ,1,-5.1,16.1,1987
Enero ,1,-2.3,14.8,1987
Enero ,1,-3.8,16.2,1987
Enero ,1,-0.8,15.4,1987
Enero ,1,-4.7,11.2,1987
Enero ,1,-5.3,12.4,1987
Enero ,1,-2.4,19.7,1987
Enero ,1,-1.3,20.8,1987
Enero ,1,-0.8,21.2,1987
Enero ,1,-1.3,20.8,1987
Enero ,1,-1.4,21.7,1987
Enero ,1,0.2,25.8,1987
Enero ,1,0.2,21.7,1987
Enero ,1,2.6,26.8,1987
Enero ,1,3.8,23.4,1987
Enero ,1,3,26.5,1991
Enero ,1,3,24.5,1991
Enero ,1,4,24.5,1991
Enero ,1,5,24.5,1991
Enero ,1,5,25,1991
Enero ,1,7,28,1991
Enero ,1,6,21,1991
Enero ,1,-0.5,24,1991
Enero ,1,0,21,1991
Enero ,1,5,20.5,1991
Enero ,1,-1,18,1991
Enero ,1,-2,18.5,1991
Enero ,1,-1.5,26,1991
Enero ,1,1.5,21.5,1991
Enero ,1,-3,21,1991
Enero ,1,-2,23,1991
Enero ,1,-1,20.5,1991
Enero ,1,-1,22,1991
Enero ,1,-3,19.5,1991
Enero ,1,-1.5,22,1991
Enero ,1,1,24,1991
Enero ,1,-1,23,1991
Enero ,1,3.5,20.5,1991
Enero ,1,6,25,1991
Enero ,1,-2,22,1991
Enero ,1,2,24.5,1991
Enero ,1,4.5,24,1991
Enero ,1,5,18,1991
Enero ,1,3,20.5,1991
Enero ,1,4,19,1991
Enero ,1,-2.5,16,1991
Enero ,1,-3,20,1995
Enero ,1,8,19,1995
Enero ,1,3,19,1995
Enero ,1,3,21,1995
Enero ,1,4,20,1995
Enero ,1,3,22,1995
Enero ,1,-1,20,1995
Enero ,1,-2,22,1995
Enero ,1,-2,23,1995
Enero ,1,3,24,1995
Enero ,1,3,23,1995
Enero ,1,3,21,1995
Enero ,1,2,21,1995
Enero ,1,1,20,1995
Enero ,1,-1,22.5,1995
Enero ,1,0,19,1995
Enero ,1,4,17,1995
Enero ,1,4,18,1995
Enero ,1,5.5,24,1995
Enero ,1,6,20,1995
Enero ,1,7,19,1995
Enero ,1,4,20,1995
Enero ,1,6,21,1995
Enero ,1,8,17,1995
Enero ,1,6,20,1995
Enero ,1,7.5,20,1995
Enero ,1,2,22,1995
Enero ,1,6,16,1995
Enero ,1,4,20.5,1995
Enero ,1,2,14,1995
Enero ,1,-2,16,1995
Enero ,1,2.5,16,1996
Enero ,1,0.5,15,1996
Enero ,1,0,13,1996
Enero ,1,-2,20,1996
Enero ,1,-2,19,1996
Enero ,1,-2,20,1996
Enero ,1,-2,19,1996
Enero ,1,-2,18,1996
Enero ,1,-1.5,20,1996
Enero ,1,-0.5,21,1996
Enero ,1,1,20,1996
Enero ,1,0,18,1996
Enero ,1,-2,22,1996
Enero ,1,-2,24,1996
Enero ,1,1,20,1996
Enero ,1,0,24,1996
Enero ,1,1,22,1996
Enero ,1,6,20,1996
Enero ,1,1,26,1996
Enero ,1,1,25,1996
Enero ,1,3,22,1996
Enero ,1,4,23,1996
Enero ,1,6,21,1996
Enero ,1,-2,21,1996
Enero ,1,-2,22.5,1996
Enero ,1,1,24,1996
Enero ,1,1,25,1996
Enero ,1,1,23,1996
Enero ,1,3,23,1996
Enero ,1,3,25,1996
Enero ,1,3,25,1996
Enero ,1,2,21,1997
Enero ,1,1,22,1997
Enero ,1,1.5,22,1997
Enero ,1,5,22,1997
Enero ,1,4.5,22.5,1997
Enero ,1,5,19,1997
Enero ,1,5,14,1997
Enero ,1,4,12,1997
Enero ,1,-3,10,1997
Enero ,1,-6,19,1997
Enero ,1,-7,19,1997
Enero ,1,-2,18,1997
Enero ,1,-3,18,1997
Enero ,1,-1.5,17.5,1997
Enero ,1,-2,18,1997
Enero ,1,-2,17,1997
Enero ,1,2.5,15,1997
Enero ,1,5,8,1997
Enero ,1,4.5,7,1997
Enero ,1,1,16,1997
Enero ,1,1,20,1997
Enero ,1,0,21,1997
Enero ,1,-0.5,21.5,1997
Enero ,1,0.5,21.5,1997
Enero ,1,0,21,1997
Enero ,1,2.5,23,1997
Enero ,1,4.5,22,1997
Enero ,1,1,16,1997
Enero ,1,0.5,20,1997
Enero ,1,1,18,1997
Enero ,1,4.5,21,1997
Enero ,1,1,17.5,1998
Enero ,1,-1,17.5,1998
Enero ,1,2,20,1998
Enero ,1,3,21.5,1998
Enero ,1,4,22,1998
Enero ,1,3,17,1998
Enero ,1,1,14.5,1998
Enero ,1,-4,15,1998
Enero ,1,-4,19,1998
Enero ,1,0.5,19,1998
Enero ,1,1,22,1998
Enero ,1,2,18,1998
Enero ,1,-3,20,1998
Enero ,1,-3,18,1998
Enero ,1,-3,17,1998
Enero ,1,-4,21,1998
Enero ,1,-3,17,1998
Enero ,1,-1.5,20,1998
Enero ,1,-1,21,1998
Enero ,1,4,21,1998
Enero ,1,5,21,1998
Enero ,1,0,22,1998
Enero ,1,0,22,1998
Enero ,1,0,18.5,1998
Enero ,1,0,20,1998
Enero ,1,-0.5,19,1998
Enero ,1,-1,20.5,1998
Enero ,1,2,22,1998
Enero ,1,4.5,21.5,1998
Enero ,1,3.5,20,1998
Enero ,1,2.5,22,1998
Enero ,1,1,22,1999
Enero ,1,0,17,1999
Enero ,1,1,20.5,1999
Enero ,1,0.5,15.5,1999
Enero ,1,-5,17.5,1999
Enero ,1,-4.5,19,1999
Enero ,1,-2.5,22,1999
Enero ,1,2,22.5,1999
Enero ,1,2,17,1999
Enero ,1,-3,18,1999
Enero ,1,-2,23,1999
Enero ,1,-1,22,1999
Enero ,1,4,20,1999
Enero ,1,1,19,1999
Enero ,1,-0.5,20,1999
Enero ,1,0,20,1999
Enero ,1,0,20,1999
Enero ,1,0.5,22,1999
Enero ,1,1,24,1999
Enero ,1,1.5,24,1999
Enero ,1,3,25,1999
Enero ,1,4,22.5,1999
Enero ,1,-2,20,1999
Enero ,1,-2.5,21,1999
Enero ,1,-3,22.5,1999
Enero ,1,-1.5,24,1999
Enero ,1,2,22,1999
Enero ,1,2,22,1999
Enero ,1,6,20,1999
Enero ,1,-1.5,21,1999
Enero ,1,-1,25,1999
Enero ,1,2.5,23,2000
Enero ,1,3,22.5,2000
Enero ,1,6,23.5,2000
Enero ,1,2,15,2000
Enero ,1,-3,21.5,2000
Enero ,1,-2.6,21,2000
Enero ,1,-0.7,21,2000
Enero ,1,-3,21,2000
Enero ,1,-2.2,21.5,2000
Enero ,1,-1.7,21.5,2000
Enero ,1,-1.5,23,2000
Enero ,1,0.7,24,2000
Enero ,1,2,22.5,2000
Enero ,1,2,18,2000
Enero ,1,3.5,19,2000
Enero ,1,3.5,20,2000
Enero ,1,3.2,20,2000
Enero ,1,2.6,21,2000
Enero ,1,1.5,22,2000
Enero ,1,1.3,22.5,2000
Enero ,1,1.4,23,2000
Enero ,1,1.4,24.5,2000
Enero ,1,1.2,21,2000
Enero ,1,2.6,23.5,2000
Enero ,1,2.6,23.6,2000
Enero ,1,4.5,26.2,2000
Enero ,1,4.6,24,2000
Enero ,1,2.5,25,2000
Enero ,1,0.5,20,2000
Enero ,1,1,23,2000
Enero ,1,3.5,22.5,2000
Febrero,2,6,20,1941
Febrero,2,5,21,1941
Febrero,2,3.5,19.5,1941
Febrero,2,7.5,17,1941
Febrero,2,8.5,14,1941
Febrero,2,3,20.5,1941
Febrero,2,3.5,19.5,1941
Febrero,2,1,19,1941
Febrero,2,-3.5,17.5,1941
Febrero,2,-3,24,1941
Febrero,2,1,22.5,1941
Febrero,2,4,26,1941
Febrero,2,8.5,28.5,1941
Febrero,2,4.5,29.5,1941
Febrero,2,5.5,29.5,1941
Febrero,2,7,28.5,1941
Febrero,2,8.5,22,1941
Febrero,2,3.5,21.5,1941
Febrero,2,4.5,25.5,1941
Febrero,2,7,24.5,1941
Febrero,2,9.5,26.5,1941
Febrero,2,10.5,26,1941
Febrero,2,4.5,21.5,1941
Febrero,2,1.5,22.5,1941
Febrero,2,3.5,22.5,1941
Febrero,2,3.5,23.5,1941
Febrero,2,3,23,1941
Febrero,2,5.5,25,1941
Febrero,2,2,23.5,1942
Febrero,2,1,24,1942
Febrero,2,6,19.5,1942
Febrero,2,6.5,23.5,1942
Febrero,2,8.5,24,1942
Febrero,2,10.5,25.5,1942
Febrero,2,10.5,22.5,1942
Febrero,2,11,22.5,1942
Febrero,2,11.5,22.5,1942
Febrero,2,7.5,21,1942
Febrero,2,4.5,20.5,1942
Febrero,2,2.5,19,1942
Febrero,2,7.5,18.5,1942
Febrero,2,4,18.5,1942
Febrero,2,5,20,1942
Febrero,2,8,15.5,1942
Febrero,2,-1,20.5,1942
Febrero,2,5.5,21,1942
Febrero,2,-2,23.5,1942
Febrero,2,-2,23.5,1942
Febrero,2,2,24,1942
Febrero,2,4,25.5,1942
Febrero,2,8.5,25.5,1942
Febrero,2,8.5,27,1942
Febrero,2,9,24.5,1942
Febrero,2,6.5,27.5,1942
Febrero,2,7,24.5,1942
Febrero,2,9.5,23.5,1942
Febrero,2,2.5,24.5,1943
Febrero,2,2,24.5,1943
Febrero,2,6,24,1943
Febrero,2,6,20,1943
Febrero,2,-2,22,1943
Febrero,2,0,23,1943
Febrero,2,-3,26,1943
Febrero,2,3,28,1943
Febrero,2,5,25,1943
Febrero,2,6,25,1943
Febrero,2,-2,20,1943
Febrero,2,-2,22,1943
Febrero,2,-2,17,1943
Febrero,2,-3,19,1943
Febrero,2,0,22.5,1943
Febrero,2,1.5,19,1943
Febrero,2,6.5,23.5,1943
Febrero,2,-0.5,22,1943
Febrero,2,-1,24.5,1943
Febrero,2,-1.5,25,1943
Febrero,2,2.5,25,1943
Febrero,2,4,26,1943
Febrero,2,3,26,1943
Febrero,2,-1,25,1943
Febrero,2,1,29,1943
Febrero,2,2.5,27.5,1943
Febrero,2,4,27,1943
Febrero,2,4,25.5,1943
Febrero,2,5.5,19,1944
Febrero,2,8,15,1944
Febrero,2,7,16.5,1944
Febrero,2,3,22,1944
Febrero,2,6,21,1944
Febrero,2,5,23,1944
Febrero,2,10,24.5,1944
Febrero,2,8.5,25,1944
Febrero,2,8,24.5,1944
Febrero,2,7.5,20.5,1944
Febrero,2,5.5,21,1944
Febrero,2,-2,21.5,1944
Febrero,2,0,23.5,1944
Febrero,2,0,22.5,1944
Febrero,2,3.5,23,1944
Febrero,2,2,22,1944
Febrero,2,2.5,25,1944
Febrero,2,5,24.5,1944
Febrero,2,4,23,1944
Febrero,2,3.5,24,1944
Febrero,2,2,26,1944
Febrero,2,1,27,1944
Febrero,2,4,24,1944
Febrero,2,7,22,1944
Febrero,2,6,22.5,1944
Febrero,2,2.5,22,1944
Febrero,2,2,23,1944
Febrero,2,1.5,25,1944
Febrero,2,1.5,25,1944
Febrero,2,2,27,1945
Febrero,2,1,26,1945
Febrero,2,2.5,25,1945
Febrero,2,1,24,1945
Febrero,2,-2.5,24.5,1945
Febrero,2,-4,26,1945
Febrero,2,-3,25,1945
Febrero,2,-1.5,27,1945
Febrero,2,-1.5,25,1945
Febrero,2,-1,24,1945
Febrero,2,-2,24,1945
Febrero,2,-1.5,20,1945
Febrero,2,-4.5,25.5,1945
Febrero,2,-3,26.5,1945
Febrero,2,-1,23.5,1945
Febrero,2,0,22,1945
Febrero,2,3,22,1945
Febrero,2,2.5,25,1945
Febrero,2,7,24,1945
Febrero,2,7,22.5,1945
Febrero,2,6.5,22,1945
Febrero,2,0,22,1945
Febrero,2,-3,20,1945
Febrero,2,0,25,1945
Febrero,2,4,24.5,1945
Febrero,2,5,25,1945
Febrero,2,2.5,21.5,1945
Febrero,2,2,23.5,1945
Febrero,2,3,24.5,1946
Febrero,2,3.5,23,1946
Febrero,2,5,22,1946
Febrero,2,7,21.5,1946
Febrero,2,4.5,22.5,1946
Febrero,2,5.5,22.5,1946
Febrero,2,6,21,1946
Febrero,2,7.5,20.5,1946
Febrero,2,7,21,1946
Febrero,2,0,21,1946
Febrero,2,0,22,1946
Febrero,2,5,17,1946
Febrero,2,2,21.5,1946
Febrero,2,-3.5,18.5,1946
Febrero,2,-5,22.5,1946
Febrero,2,-5,22,1946
Febrero,2,0,23,1946
Febrero,2,9,21.5,1946
Febrero,2,5.5,21,1946
Febrero,2,2.5,21.5,1946
Febrero,2,4.5,20.5,1946
Febrero,2,1.5,21.5,1946
Febrero,2,2.5,21.5,1946
Febrero,2,5.5,23.5,1946
Febrero,2,1.5,23.5,1946
Febrero,2,3,20.5,1946
Febrero,2,-1,17,1946
Febrero,2,-3,20,1946
Febrero,2,1.5,22,1947
Febrero,2,1,20,1947
Febrero,2,3.5,24.5,1947
Febrero,2,1.5,20.5,1947
Febrero,2,1.5,24.5,1947
Febrero,2,1.5,23.5,1947
Febrero,2,4.5,24,1947
Febrero,2,4.5,19,1947
Febrero,2,3.5,23,1947
Febrero,2,9,18.5,1947
Febrero,2,2.5,21,1947
Febrero,2,0,18.5,1947
Febrero,2,-1.5,19,1947
Febrero,2,0,21.5,1947
Febrero,2,1,20.5,1947
Febrero,2,1,22.5,1947
Febrero,2,4,20,1947
Febrero,2,3,22,1947
Febrero,2,5,21,1947
Febrero,2,1.5,21.5,1947
Febrero,2,2,22.5,1947
Febrero,2,3.5,23,1947
Febrero,2,0.5,22.5,1947
Febrero,2,2.5,23,1947
Febrero,2,4,24,1947
Febrero,2,8,23.5,1947
Febrero,2,8.5,20.5,1947
Febrero,2,6,22,1947
Febrero,2,0.5,11,1948
Febrero,2,5,15.5,1948
Febrero,2,5.5,22.5,1948
Febrero,2,6.5,22.5,1948
Febrero,2,6.5,23.5,1948
Febrero,2,5.5,26,1948
Febrero,2,5.5,24,1948
Febrero,2,6,25,1948
Febrero,2,5.5,16.5,1948
Febrero,2,5.5,17.5,1948
Febrero,2,9,18,1948
Febrero,2,3.5,19.5,1948
Febrero,2,6.5,22,1948
Febrero,2,-3,23,1948
Febrero,2,-1.5,23.5,1948
Febrero,2,-1,25,1948
Febrero,2,4,26,1948
Febrero,2,5,27,1948
Febrero,2,6,27.5,1948
Febrero,2,6,26,1948
Febrero,2,6,25,1948
Febrero,2,5.5,24,1948
Febrero,2,3.5,19,1948
Febrero,2,2.5,19.5,1948
Febrero,2,4.5,20.5,1948
Febrero,2,5,20,1948
Febrero,2,3,24.5,1948
Febrero,2,4,23.5,1948
Febrero,2,7.5,22.5,1948
Febrero,2,-1.5,18.5,1949
Febrero,2,-2,20,1949
Febrero,2,1.5,16.5,1949
Febrero,2,2,20.5,1949
Febrero,2,3.5,21,1949
Febrero,2,4,20,1949
Febrero,2,1.5,20,1949
Febrero,2,4.5,19,1949
Febrero,2,1.5,22.5,1949
Febrero,2,2.5,21.5,1949
Febrero,2,3,21.5,1949
Febrero,2,7,18.5,1949
Febrero,2,4.5,21.5,1949
Febrero,2,5.5,22,1949
Febrero,2,2.5,21.5,1949
Febrero,2,8.5,20,1949
Febrero,2,6.5,21,1949
Febrero,2,5,21,1949
Febrero,2,3,20,1949
Febrero,2,4.5,23,1949
Febrero,2,3.5,24,1949
Febrero,2,7,21,1949
Febrero,2,7.5,22,1949
Febrero,2,4.5,24,1949
Febrero,2,7,24,1949
Febrero,2,5.5,23.5,1949
Febrero,2,5.5,24,1949
Febrero,2,8,23.5,1949
Febrero,2,2,24,1950
Febrero,2,3,24,1950
Febrero,2,4,22.5,1950
Febrero,2,5.5,23,1950
Febrero,2,3.5,23.5,1950
Febrero,2,8,24,1950
Febrero,2,4.5,25.5,1950
Febrero,2,4.5,26,1950
Febrero,2,5,24.5,1950
Febrero,2,4.5,24.5,1950
Febrero,2,4.5,20,1950
Febrero,2,6,17,1950
Febrero,2,6.5,15,1950
Febrero,2,-5,20,1950
Febrero,2,-4.5,17.5,1950
Febrero,2,-3.5,17,1950
Febrero,2,0,22,1950
Febrero,2,4.5,23,1950
Febrero,2,3,21,1950
Febrero,2,3,24,1950
Febrero,2,4.5,19,1950
Febrero,2,9,17.5,1950
Febrero,2,-1,19,1950
Febrero,2,-1,17,1950
Febrero,2,2.5,17.5,1950
Febrero,2,6.5,16,1950
Febrero,2,7,17.5,1950
Febrero,2,8,19.5,1950
Febrero,2,-3,25,1951
Febrero,2,-6.5,22,1951
Febrero,2,-7,20,1951
Febrero,2,-7.5,21,1951
Febrero,2,-1,23.5,1951
Febrero,2,-1,22,1951
Febrero,2,0,21,1951
Febrero,2,0,20.5,1951
Febrero,2,2,23,1951
Febrero,2,0,21.5,1951
Febrero,2,-1.5,22,1951
Febrero,2,-1,20,1951
Febrero,2,-1,20.5,1951
Febrero,2,-1,25,1951
Febrero,2,-6,22.5,1951
Febrero,2,-5,23,1951
Febrero,2,-1,21.5,1951
Febrero,2,-1,17,1951
Febrero,2,6,21,1951
Febrero,2,1,22,1951
Febrero,2,1,20,1951
Febrero,2,4,19,1951
Febrero,2,4,20,1951
Febrero,2,3,26.5,1951
Febrero,2,4,16,1951
Febrero,2,7,18,1951
Febrero,2,7,20,1951
Febrero,2,6,23,1951
Febrero,2,1.5,23,1952
Febrero,2,-2.5,18,1952
Febrero,2,-3,26,1952
Febrero,2,-4,23,1952
Febrero,2,-8,24,1952
Febrero,2,-7,23,1952
Febrero,2,-6,12.5,1952
Febrero,2,-5,14.5,1952
Febrero,2,6,12,1952
Febrero,2,4,20,1952
Febrero,2,3.5,22,1952
Febrero,2,2.5,24,1952
Febrero,2,-2,19,1952
Febrero,2,-2,16,1952
Febrero,2,3.5,24,1952
Febrero,2,-2.5,18.5,1952
Febrero,2,-2,21.5,1952
Febrero,2,-2,23,1952
Febrero,2,-3,22,1952
Febrero,2,-2,23,1952
Febrero,2,-0.5,24,1952
Febrero,2,5,22,1952
Febrero,2,4,21.5,1952
Febrero,2,5.5,17,1952
Febrero,2,8.5,26,1952
Febrero,2,-3,20,1952
Febrero,2,-5.5,19,1952
Febrero,2,1,15,1952
Febrero,2,0,17.5,1952
Febrero,2,-4.5,17.5,1953
Febrero,2,-1,24,1953
Febrero,2,-1,23,1953
Febrero,2,-2,18,1953
Febrero,2,-2,27,1953
Febrero,2,3.5,26,1953
Febrero,2,0,22.5,1953
Febrero,2,-1.5,19,1953
Febrero,2,2,12,1953
Febrero,2,4,18,1953
Febrero,2,3.5,19.5,1953
Febrero,2,3,20,1953
Febrero,2,2,16,1953
Febrero,2,5,21.5,1953
Febrero,2,-1,21,1953
Febrero,2,5,17,1953
Febrero,2,6,16,1953
Febrero,2,1.5,21,1953
Febrero,2,1,18,1953
Febrero,2,2,20,1953
Febrero,2,-2,14,1953
Febrero,2,-1,16,1953
Febrero,2,6,10,1953
Febrero,2,6,10,1953
Febrero,2,7,11,1953
Febrero,2,9,12,1953
Febrero,2,5,15,1953
Febrero,2,6,18,1953
Febrero,2,2,23,1954
Febrero,2,9,23,1954
Febrero,2,7.5,21,1954
Febrero,2,5,23,1954
Febrero,2,5,23,1954
Febrero,2,6,22,1954
Febrero,2,5.5,17,1954
Febrero,2,2,18,1954
Febrero,2,2,23,1954
Febrero,2,5,24,1954
Febrero,2,7,23,1954
Febrero,2,5.5,26,1954
Febrero,2,5.5,26.5,1954
Febrero,2,9,26.5,1954
Febrero,2,10,25,1954
Febrero,2,3,24,1954
Febrero,2,4,27,1954
Febrero,2,6,25.5,1954
Febrero,2,6.5,25,1954
Febrero,2,0,22,1954
Febrero,2,0,23,1954
Febrero,2,0,21,1954
Febrero,2,4,20,1954
Febrero,2,2,21,1954
Febrero,2,3,16.5,1954
Febrero,2,3,21,1954
Febrero,2,5,23.5,1954
Febrero,2,0,19,1954
Febrero,2,2,24,1955
Febrero,2,2,21,1955
Febrero,2,3,18,1955
Febrero,2,1,19,1955
Febrero,2,2,19,1955
Febrero,2,-7,19,1955
Febrero,2,-7,11,1955
Febrero,2,-5,14,1955
Febrero,2,-5,24,1955
Febrero,2,-5,23.5,1955
Febrero,2,-2,29,1955
Febrero,2,-2,22,1955
Febrero,2,-1,24,1955
Febrero,2,1.5,22,1955
Febrero,2,0,24,1955
Febrero,2,0,24,1955
Febrero,2,4.5,26,1955
Febrero,2,5,25,1955
Febrero,2,3,24,1955
Febrero,2,2,23,1955
Febrero,2,0,24,1955
Febrero,2,0,22,1955
Febrero,2,-1,22,1955
Febrero,2,4,23,1955
Febrero,2,4,23.5,1955
Febrero,2,7.5,26,1955
Febrero,2,6,27,1955
Febrero,2,5,26,1955
Febrero,2,2,21.5,1956
Febrero,2,-1,20,1956
Febrero,2,0,27,1956
Febrero,2,-12,25,1956
Febrero,2,-11,26,1956
Febrero,2,-10,20,1956
Febrero,2,-9,19,1956
Febrero,2,2,20,1956
Febrero,2,-3,20,1956
Febrero,2,-5,21,1956
Febrero,2,-7,20,1956
Febrero,2,-2,20,1956
Febrero,2,1,24,1956
Febrero,2,-2,23,1956
Febrero,2,-2.5,24,1956
Febrero,2,1.5,23.5,1956
Febrero,2,4.5,24.5,1956
Febrero,2,6.5,24,1956
Febrero,2,6,26,1956
Febrero,2,2,28,1956
Febrero,2,3,30,1956
Febrero,2,5.5,28.8,1956
Febrero,2,6,29,1956
Febrero,2,6,30,1956
Febrero,2,3.5,29,1956
Febrero,2,3,28,1956
Febrero,2,4,26,1956
Febrero,2,5,25.5,1956
Febrero,2,3,28,1956
Febrero,2,5,25.5,1957
Febrero,2,6,26,1957
Febrero,2,6,28,1957
Febrero,2,6,28,1957
Febrero,2,5,26,1957
Febrero,2,4,25,1957
Febrero,2,4,26,1957
Febrero,2,4,27.5,1957
Febrero,2,2.5,25,1957
