m,y,tipo,t,nombremes
8,1971,max,28,Agosto
8,1971,max,37.5,Agosto
8,1971,max,38.5,Agosto
8,1971,max,40,Agosto
8,1971,max,38.5,Agosto
8,1971,max,39,Agosto
8,1971,max,38,Agosto
8,1971,max,37,Agosto
8,1971,max,34,Agosto
8,1971,max,34,Agosto
8,1971,max,34,Agosto
8,1971,max,33.5,Agosto
8,1971,max,32.5,Agosto
8,1971,max,34,Agosto
8,1971,max,34,Agosto
8,1971,max,33.5,Agosto
8,1971,max,28.5,Agosto
8,1971,max,38,Agosto
8,1971,max,30,Agosto
8,1971,max,30,Agosto
8,1971,max,29.5,Agosto
8,1971,max,31.5,Agosto
8,1971,max,32,Agosto
8,1971,max,35,Agosto
8,1971,max,39,Agosto
8,1971,max,40.5,Agosto
8,1971,max,37,Agosto
8,1971,max,38,Agosto
8,1971,max,34.5,Agosto
9,1971,max,31.5,Septiembre
9,1971,max,28.5,Septiembre
9,1971,max,29.5,Septiembre
9,1971,max,34,Septiembre
9,1971,max,37,Septiembre
9,1971,max,36,Septiembre
9,1971,max,37,Septiembre
9,1971,max,37,Septiembre
9,1971,max,38.5,Septiembre
9,1971,max,40,Septiembre
9,1971,max,43.5,Septiembre
9,1971,max,44.5,Septiembre
9,1971,max,43,Septiembre
9,1971,max,39.5,Septiembre
9,1971,max,29.5,Septiembre
9,1971,max,35.5,Septiembre
9,1971,max,32,Septiembre
9,1971,max,28,Septiembre
9,1971,max,35,Septiembre
9,1971,max,29.5,Septiembre
9,1971,max,27.5,Septiembre
9,1971,max,30.5,Septiembre
9,1971,max,36,Septiembre
9,1971,max,32.5,Septiembre
9,1971,max,25,Septiembre
9,1971,max,24,Septiembre
9,1971,max,25.5,Septiembre
9,1971,max,26.5,Septiembre
9,1971,max,20.5,Septiembre
9,1971,max,23,Septiembre
10,1971,max,25,Octubre
10,1971,max,30,Octubre
10,1971,max,32,Octubre
10,1971,max,34.5,Octubre
10,1971,max,34.5,Octubre
10,1971,max,35,Octubre
10,1971,max,35,Octubre
10,1971,max,36,Octubre
10,1971,max,43,Octubre
10,1971,max,37,Octubre
10,1971,max,38,Octubre
10,1971,max,37.5,Octubre
10,1971,max,36,Octubre
10,1971,max,37,Octubre
10,1971,max,18.5,Octubre
10,1971,max,16,Octubre
10,1971,max,13,Octubre
10,1971,max,18,Octubre
10,1971,max,26,Octubre
10,1971,max,26.5,Octubre
10,1971,max,29.5,Octubre
10,1971,max,31,Octubre
10,1971,max,24,Octubre
10,1971,max,16,Octubre
10,1971,max,16.5,Octubre
10,1971,max,19.5,Octubre
10,1971,max,19.5,Octubre
10,1971,max,13.5,Octubre
10,1971,max,16,Octubre
10,1971,max,22,Octubre
10,1971,max,20,Octubre
11,1971,max,26,Noviembre
11,1971,max,29.5,Noviembre
11,1971,max,33,Noviembre
11,1971,max,30,Noviembre
11,1971,max,26,Noviembre
11,1971,max,30.5,Noviembre
11,1971,max,24,Noviembre
11,1971,max,27,Noviembre
11,1971,max,27.5,Noviembre
11,1971,max,29.5,Noviembre
11,1971,max,27,Noviembre
11,1971,max,17.5,Noviembre
11,1971,max,20.5,Noviembre
11,1971,max,15,Noviembre
11,1971,max,15.5,Noviembre
11,1971,max,17.5,Noviembre
11,1971,max,19,Noviembre
11,1971,max,13,Noviembre
11,1971,max,17,Noviembre
11,1971,max,16.5,Noviembre
11,1971,max,20,Noviembre
11,1971,max,22,Noviembre
11,1971,max,22,Noviembre
11,1971,max,24.5,Noviembre
11,1971,max,21.5,Noviembre
11,1971,max,23,Noviembre
11,1971,max,26.5,Noviembre
11,1971,max,20,Noviembre
11,1971,max,14,Noviembre
11,1971,max,14,Noviembre
12,1971,max,18,Diciembre
12,1971,max,17.5,Diciembre
12,1971,max,13.5,Diciembre
12,1971,max,14,Diciembre
12,1971,max,18,Diciembre
12,1971,max,16,Diciembre
12,1971,max,10.5,Diciembre
12,1971,max,10,Diciembre
12,1971,max,12,Diciembre
12,1971,max,14.5,Diciembre
12,1971,max,12.5,Diciembre
12,1971,max,15,Diciembre
12,1971,max,9.5,Diciembre
12,1971,max,13,Diciembre
12,1971,max,13,Diciembre
12,1971,max,15,Diciembre
12,1971,max,17,Diciembre
12,1971,max,17,Diciembre
12,1971,max,19,Diciembre
12,1971,max,17,Diciembre
12,1971,max,17.5,Diciembre
12,1971,max,15.5,Diciembre
12,1971,max,21,Diciembre
12,1971,max,18,Diciembre
12,1971,max,17,Diciembre
12,1971,max,12,Diciembre
12,1971,max,13,Diciembre
12,1971,max,12,Diciembre
12,1971,max,11.5,Diciembre
12,1971,max,14.5,Diciembre
12,1971,max,24,Diciembre
1,1972,max,19,Enero 
1,1972,max,20.5,Enero 
1,1972,max,15.5,Enero 
1,1972,max,13,Enero 
1,1972,max,16,Enero 
1,1972,max,21,Enero 
1,1972,max,17.5,Enero 
1,1972,max,13.5,Enero 
1,1972,max,18.5,Enero 
1,1972,max,20.5,Enero 
1,1972,max,22.5,Enero 
1,1972,max,23,Enero 
1,1972,max,17.5,Enero 
1,1972,max,18.5,Enero 
1,1972,max,25.5,Enero 
1,1972,max,24,Enero 
1,1972,max,23,Enero 
1,1972,max,17.5,Enero 
1,1972,max,17,Enero 
1,1972,max,19,Enero 
1,1972,max,21,Enero 
1,1972,max,20.5,Enero 
1,1972,max,22,Enero 
1,1972,max,26,Enero 
1,1972,max,21,Enero 
1,1972,max,11,Enero 
1,1972,max,16.5,Enero 
1,1972,max,20.5,Enero 
1,1972,max,22,Enero 
1,1972,max,22.5,Enero 
1,1972,max,20.5,Enero 
2,1972,max,15,Febrero
2,1972,max,17,Febrero
2,1972,max,19,Febrero
2,1972,max,19.5,Febrero
2,1972,max,12.5,Febrero
2,1972,max,17,Febrero
2,1972,max,23.5,Febrero
2,1972,max,22,Febrero
2,1972,max,20,Febrero
2,1972,max,24,Febrero
2,1972,max,25.5,Febrero
2,1972,max,30,Febrero
2,1972,max,25,Febrero
2,1972,max,19,Febrero
2,1972,max,22,Febrero
2,1972,max,25.5,Febrero
2,1972,max,30,Febrero
2,1972,max,24.5,Febrero
2,1972,max,28,Febrero
2,1972,max,29,Febrero
2,1972,max,25,Febrero
2,1972,max,23,Febrero
2,1972,max,23.5,Febrero
2,1972,max,27.5,Febrero
2,1972,max,27.5,Febrero
2,1972,max,28.5,Febrero
2,1972,max,30.5,Febrero
2,1972,max,29.5,Febrero
2,1972,max,20.5,Febrero
3,1972,max,28,Marzo
3,1972,max,28,Marzo
3,1972,max,30,Marzo
3,1972,max,30.5,Marzo
3,1972,max,33.5,Marzo
3,1972,max,29.5,Marzo
3,1972,max,25,Marzo
3,1972,max,24.5,Marzo
3,1972,max,29,Marzo
3,1972,max,31.5,Marzo
3,1972,max,28.5,Marzo
3,1972,max,26,Marzo
3,1972,max,27,Marzo
3,1972,max,22.5,Marzo
3,1972,max,24,Marzo
3,1972,max,25,Marzo
3,1972,max,24,Marzo
3,1972,max,24,Marzo
3,1972,max,22,Marzo
3,1972,max,24.5,Marzo
3,1972,max,30,Marzo
3,1972,max,24.5,Marzo
3,1972,max,25,Marzo
3,1972,max,26.5,Marzo
3,1972,max,31,Marzo
3,1972,max,17.5,Marzo
3,1972,max,16,Marzo
3,1972,max,21,Marzo
3,1972,max,24.5,Marzo
3,1972,max,25.5,Marzo
3,1972,max,30,Marzo
4,1972,max,28,Abril
4,1972,max,27,Abril
4,1972,max,27.5,Abril
4,1972,max,32,Abril
4,1972,max,32,Abril
4,1972,max,26.5,Abril
4,1972,max,27.5,Abril
4,1972,max,29,Abril
4,1972,max,30,Abril
4,1972,max,27,Abril
4,1972,max,27.5,Abril
4,1972,max,21.5,Abril
4,1972,max,14,Abril
4,1972,max,23,Abril
4,1972,max,28.5,Abril
4,1972,max,28,Abril
4,1972,max,21,Abril
4,1972,max,15.5,Abril
4,1972,max,16.5,Abril
4,1972,max,26.5,Abril
4,1972,max,28,Abril
4,1972,max,29,Abril
4,1972,max,28,Abril
4,1972,max,26,Abril
4,1972,max,25,Abril
4,1972,max,32,Abril
4,1972,max,33,Abril
4,1972,max,31,Abril
4,1972,max,26,Abril
4,1972,max,29,Abril
5,1972,max,28.5,Mayo
5,1972,max,30.5,Mayo
5,1972,max,25.5,Mayo
5,1972,max,23,Mayo
5,1972,max,22,Mayo
5,1972,max,22.5,Mayo
5,1972,max,24,Mayo
5,1972,max,26,Mayo
5,1972,max,24,Mayo
5,1972,max,26,Mayo
5,1972,max,30.5,Mayo
5,1972,max,37,Mayo
5,1972,max,39,Mayo
5,1972,max,36.5,Mayo
5,1972,max,31.5,Mayo
5,1972,max,26,Mayo
5,1972,max,24,Mayo
5,1972,max,20,Mayo
5,1972,max,16,Mayo
5,1972,max,20,Mayo
5,1972,max,23,Mayo
5,1972,max,26,Mayo
5,1972,max,27,Mayo
5,1972,max,25,Mayo
5,1972,max,23.5,Mayo
5,1972,max,28.5,Mayo
5,1972,max,32.5,Mayo
5,1972,max,35,Mayo
5,1972,max,35,Mayo
5,1972,max,33.5,Mayo
5,1972,max,33,Mayo
6,1972,max,30.5,Junio
6,1972,max,28,Junio
6,1972,max,29.5,Junio
6,1972,max,31.5,Junio
6,1972,max,26,Junio
6,1972,max,22.5,Junio
6,1972,max,21,Junio
6,1972,max,21,Junio
6,1972,max,19,Junio
6,1972,max,27.5,Junio
6,1972,max,31,Junio
6,1972,max,31.5,Junio
6,1972,max,28.5,Junio
6,1972,max,29,Junio
6,1972,max,31,Junio
6,1972,max,29,Junio
6,1972,max,31,Junio
6,1972,max,31,Junio
6,1972,max,33,Junio
6,1972,max,35,Junio
6,1972,max,25.5,Junio
6,1972,max,21.5,Junio
6,1972,max,27.5,Junio
6,1972,max,28.5,Junio
6,1972,max,26.5,Junio
6,1972,max,30.5,Junio
6,1972,max,36.5,Junio
6,1972,max,37.5,Junio
6,1972,max,41.5,Junio
6,1972,max,35,Junio
7,1972,max,34,Julio
7,1972,max,34,Julio
7,1972,max,37,Julio
7,1972,max,39.5,Julio
7,1972,max,39,Julio
7,1972,max,37.5,Julio
7,1972,max,37,Julio
7,1972,max,35.5,Julio
7,1972,max,36,Julio
7,1972,max,36.5,Julio
7,1972,max,37.5,Julio
7,1972,max,37,Julio
7,1972,max,36,Julio
7,1972,max,32.5,Julio
7,1972,max,30,Julio
7,1972,max,31.5,Julio
7,1972,max,32.5,Julio
7,1972,max,33,Julio
7,1972,max,31,Julio
7,1972,max,25,Julio
7,1972,max,31.5,Julio
7,1972,max,37,Julio
7,1972,max,37,Julio
7,1972,max,37,Julio
7,1972,max,37,Julio
7,1972,max,41.5,Julio
7,1972,max,44,Julio
7,1972,max,38.5,Julio
7,1972,max,41,Julio
7,1972,max,42.5,Julio
7,1972,max,42,Julio
8,1972,max,41.5,Agosto
8,1972,max,30.5,Agosto
8,1972,max,29.5,Agosto
8,1972,max,35,Agosto
8,1972,max,36.5,Agosto
8,1972,max,35,Agosto
8,1972,max,36,Agosto
8,1972,max,34,Agosto
8,1972,max,32.5,Agosto
8,1972,max,34,Agosto
8,1972,max,31.5,Agosto
8,1972,max,31.5,Agosto
8,1972,max,31,Agosto
8,1972,max,30,Agosto
8,1972,max,31,Agosto
8,1972,max,32,Agosto
8,1972,max,29,Agosto
8,1972,max,27,Agosto
8,1972,max,29.5,Agosto
8,1972,max,36,Agosto
8,1972,max,41.5,Agosto
8,1972,max,42,Agosto
8,1972,max,36,Agosto
8,1972,max,27.5,Agosto
8,1972,max,27,Agosto
8,1972,max,30,Agosto
8,1972,max,31.5,Agosto
8,1972,max,37,Agosto
8,1972,max,35,Agosto
8,1972,max,35,Agosto
8,1972,max,34.5,Agosto
9,1972,max,35.5,Septiembre
9,1972,max,36.5,Septiembre
9,1972,max,34,Septiembre
9,1972,max,38.5,Septiembre
9,1972,max,35,Septiembre
9,1972,max,21.5,Septiembre
9,1972,max,24,Septiembre
9,1972,max,22,Septiembre
9,1972,max,25,Septiembre
9,1972,max,23.5,Septiembre
9,1972,max,27,Septiembre
9,1972,max,29,Septiembre
9,1972,max,30,Septiembre
9,1972,max,30,Septiembre
9,1972,max,30.5,Septiembre
9,1972,max,31.5,Septiembre
9,1972,max,29,Septiembre
9,1972,max,25.5,Septiembre
9,1972,max,27,Septiembre
9,1972,max,34,Septiembre
9,1972,max,36,Septiembre
9,1972,max,35.5,Septiembre
9,1972,max,26.5,Septiembre
9,1972,max,23.5,Septiembre
9,1972,max,26.5,Septiembre
9,1972,max,28.5,Septiembre
9,1972,max,29,Septiembre
9,1972,max,30,Septiembre
9,1972,max,34,Septiembre
9,1972,max,39,Septiembre
10,1972,max,32.5,Octubre
10,1972,max,24,Octubre
10,1972,max,27,Octubre
10,1972,max,28,Octubre
10,1972,max,32,Octubre
10,1972,max,31,Octubre
10,1972,max,25,Octubre
10,1972,max,23,Octubre
10,1972,max,18.5,Octubre
10,1972,max,22,Octubre
10,1972,max,27.5,Octubre
10,1972,max,26.5,Octubre
10,1972,max,30,Octubre
10,1972,max,25.5,Octubre
10,1972,max,26.5,Octubre
10,1972,max,28.5,Octubre
10,1972,max,26,Octubre
10,1972,max,17.5,Octubre
10,1972,max,20,Octubre
10,1972,max,17,Octubre
10,1972,max,22,Octubre
10,1972,max,27,Octubre
10,1972,max,26,Octubre
10,1972,max,25,Octubre
10,1972,max,21.5,Octubre
10,1972,max,20,Octubre
10,1972,max,19.5,Octubre
10,1972,max,22,Octubre
10,1972,max,21,Octubre
10,1972,max,16.5,Octubre
10,1972,max,20,Octubre
11,1972,max,20.5,Noviembre
11,1972,max,25,Noviembre
11,1972,max,27,Noviembre
11,1972,max,21,Noviembre
11,1972,max,21,Noviembre
11,1972,max,27.5,Noviembre
11,1972,max,21,Noviembre
11,1972,max,17.5,Noviembre
11,1972,max,24.5,Noviembre
11,1972,max,18,Noviembre
11,1972,max,13,Noviembre
11,1972,max,16,Noviembre
11,1972,max,19,Noviembre
11,1972,max,14.5,Noviembre
11,1972,max,16,Noviembre
11,1972,max,17,Noviembre
11,1972,max,14,Noviembre
11,1972,max,19,Noviembre
11,1972,max,19,Noviembre
11,1972,max,19.5,Noviembre
11,1972,max,19.5,Noviembre
11,1972,max,20,Noviembre
11,1972,max,18.5,Noviembre
11,1972,max,20,Noviembre
11,1972,max,22.5,Noviembre
11,1972,max,26,Noviembre
11,1972,max,26,Noviembre
11,1972,max,24,Noviembre
11,1972,max,23,Noviembre
11,1972,max,22.5,Noviembre
12,1972,max,25.5,Diciembre
12,1972,max,23,Diciembre
12,1972,max,16.5,Diciembre
12,1972,max,12.5,Diciembre
12,1972,max,11.5,Diciembre
12,1972,max,11.5,Diciembre
12,1972,max,11.5,Diciembre
12,1972,max,12,Diciembre
12,1972,max,9.5,Diciembre
12,1972,max,9,Diciembre
12,1972,max,10.5,Diciembre
12,1972,max,11.5,Diciembre
12,1972,max,10,Diciembre
12,1972,max,13.5,Diciembre
12,1972,max,18.5,Diciembre
12,1972,max,20,Diciembre
12,1972,max,19.5,Diciembre
12,1972,max,21.5,Diciembre
12,1972,max,22,Diciembre
12,1972,max,24,Diciembre
12,1972,max,23.5,Diciembre
12,1972,max,21.5,Diciembre
12,1972,max,20,Diciembre
12,1972,max,18.5,Diciembre
12,1972,max,21.5,Diciembre
12,1972,max,23,Diciembre
12,1972,max,21.5,Diciembre
12,1972,max,14,Diciembre
12,1972,max,15,Diciembre
12,1972,max,11,Diciembre
12,1972,max,15,Diciembre
1,1973,max,11,Enero 
1,1973,max,16,Enero 
1,1973,max,13,Enero 
1,1973,max,10,Enero 
1,1973,max,13,Enero 
1,1973,max,12,Enero 
1,1973,max,12,Enero 
1,1973,max,13,Enero 
1,1973,max,14,Enero 
1,1973,max,15,Enero 
1,1973,max,18,Enero 
1,1973,max,20.5,Enero 
1,1973,max,23,Enero 
1,1973,max,23.5,Enero 
1,1973,max,20,Enero 
1,1973,max,15,Enero 
1,1973,max,17,Enero 
1,1973,max,17,Enero 
1,1973,max,12,Enero 
1,1973,max,13,Enero 
1,1973,max,8.5,Enero 
1,1973,max,15,Enero 
1,1973,max,17,Enero 
1,1973,max,20,Enero 
1,1973,max,16,Enero 
1,1973,max,13,Enero 
1,1973,max,20.5,Enero 
1,1973,max,25,Enero 
1,1973,max,23,Enero 
1,1973,max,16.5,Enero 
1,1973,max,15,Enero 
2,1973,max,20,Febrero
2,1973,max,18.5,Febrero
2,1973,max,18.5,Febrero
2,1973,max,20,Febrero
2,1973,max,18.5,Febrero
2,1973,max,15,Febrero
2,1973,max,16,Febrero
2,1973,max,18.5,Febrero
2,1973,max,19,Febrero
2,1973,max,13.5,Febrero
2,1973,max,12,Febrero
2,1973,max,13,Febrero
2,1973,max,15,Febrero
2,1973,max,16,Febrero
2,1973,max,12,Febrero
2,1973,max,17,Febrero
2,1973,max,20,Febrero
2,1973,max,19.5,Febrero
2,1973,max,25,Febrero
2,1973,max,18,Febrero
2,1973,max,15.5,Febrero
2,1973,max,16.5,Febrero
2,1973,max,20,Febrero
2,1973,max,18.5,Febrero
2,1973,max,23,Febrero
2,1973,max,22.5,Febrero
2,1973,max,22,Febrero
2,1973,max,17,Febrero
3,1973,max,19,Marzo
3,1973,max,19,Marzo
3,1973,max,20.5,Marzo
3,1973,max,13,Marzo
3,1973,max,13,Marzo
3,1973,max,15,Marzo
3,1973,max,15,Marzo
3,1973,max,11,Marzo
3,1973,max,15.5,Marzo
3,1973,max,16,Marzo
3,1973,max,14,Marzo
3,1973,max,11,Marzo
3,1973,max,12.5,Marzo
3,1973,max,14,Marzo
3,1973,max,20,Marzo
3,1973,max,22,Marzo
3,1973,max,18.5,Marzo
3,1973,max,17,Marzo
3,1973,max,16.5,Marzo
3,1973,max,11.5,Marzo
3,1973,max,14,Marzo
3,1973,max,12.5,Marzo
3,1973,max,17,Marzo
3,1973,max,20,Marzo
3,1973,max,17,Marzo
3,1973,max,12.5,Marzo
3,1973,max,10,Marzo
3,1973,max,11,Marzo
3,1973,max,16,Marzo
3,1973,max,17,Marzo
3,1973,max,16.5,Marzo
4,1973,max,16,Abril
4,1973,max,19,Abril
4,1973,max,22,Abril
4,1973,max,20.5,Abril
4,1973,max,23,Abril
4,1973,max,22.5,Abril
4,1973,max,21.5,Abril
4,1973,max,27,Abril
4,1973,max,26,Abril
4,1973,max,22,Abril
4,1973,max,24,Abril
4,1973,max,22.5,Abril
4,1973,max,19,Abril
4,1973,max,17,Abril
4,1973,max,20,Abril
4,1973,max,22,Abril
4,1973,max,21,Abril
4,1973,max,18.5,Abril
4,1973,max,18.5,Abril
4,1973,max,18.5,Abril
4,1973,max,26.5,Abril
4,1973,max,27.5,Abril
4,1973,max,25.5,Abril
4,1973,max,23.5,Abril
4,1973,max,25,Abril
4,1973,max,28,Abril
4,1973,max,26,Abril
4,1973,max,18,Abril
4,1973,max,17,Abril
4,1973,max,13,Abril
5,1973,max,25,Mayo
5,1973,max,32.5,Mayo
5,1973,max,30,Mayo
5,1973,max,26.5,Mayo
5,1973,max,24,Mayo
5,1973,max,23,Mayo
5,1973,max,26,Mayo
5,1973,max,28,Mayo
5,1973,max,33,Mayo
5,1973,max,31,Mayo
5,1973,max,26,Mayo
5,1973,max,27,Mayo
5,1973,max,27.5,Mayo
5,1973,max,28,Mayo
5,1973,max,28.5,Mayo
5,1973,max,29,Mayo
5,1973,max,30.5,Mayo
5,1973,max,30,Mayo
5,1973,max,27,Mayo
5,1973,max,23,Mayo
5,1973,max,26.5,Mayo
5,1973,max,25,Mayo
5,1973,max,27,Mayo
5,1973,max,27,Mayo
5,1973,max,23,Mayo
5,1973,max,27,Mayo
5,1973,max,34,Mayo
5,1973,max,40,Mayo
5,1973,max,32,Mayo
5,1973,max,24,Mayo
5,1973,max,23.5,Mayo
6,1973,max,17,Junio
6,1973,max,24,Junio
6,1973,max,28,Junio
6,1973,max,30,Junio
6,1973,max,36.5,Junio
6,1973,max,41.5,Junio
6,1973,max,40,Junio
6,1973,max,39,Junio
6,1973,max,36,Junio
6,1973,max,34,Junio
6,1973,max,26.5,Junio
6,1973,max,27,Junio
6,1973,max,26.5,Junio
6,1973,max,23,Junio
6,1973,max,24,Junio
6,1973,max,28,Junio
6,1973,max,27.5,Junio
6,1973,max,32,Junio
6,1973,max,42,Junio
6,1973,max,42.5,Junio
6,1973,max,41.5,Junio
6,1973,max,43,Junio
6,1973,max,41,Junio
6,1973,max,38,Junio
6,1973,max,35,Junio
6,1973,max,32,Junio
6,1973,max,36.5,Junio
6,1973,max,34.5,Junio
6,1973,max,31.5,Junio
6,1973,max,37,Junio
7,1973,max,37,Julio
7,1973,max,40.5,Julio
7,1973,max,40,Julio
7,1973,max,36,Julio
7,1973,max,31,Julio
7,1973,max,31.5,Julio
7,1973,max,27,Julio
7,1973,max,31.5,Julio
7,1973,max,33,Julio
7,1973,max,34,Julio
7,1973,max,32,Julio
7,1973,max,29,Julio
7,1973,max,27,Julio
7,1973,max,30,Julio
7,1973,max,32,Julio
7,1973,max,32,Julio
7,1973,max,34.5,Julio
7,1973,max,33,Julio
7,1973,max,32,Julio
7,1973,max,30,Julio
7,1973,max,29.5,Julio
7,1973,max,30.5,Julio
7,1973,max,34,Julio
7,1973,max,37,Julio
7,1973,max,38,Julio
7,1973,max,37,Julio
7,1973,max,36,Julio
7,1973,max,35,Julio
7,1973,max,34.5,Julio
7,1973,max,35,Julio
7,1973,max,35,Julio
8,1973,max,36.5,Agosto
8,1973,max,36,Agosto
8,1973,max,35,Agosto
8,1973,max,31,Agosto
8,1973,max,31,Agosto
8,1973,max,33,Agosto
8,1973,max,36,Agosto
8,1973,max,36,Agosto
8,1973,max,35,Agosto
8,1973,max,32,Agosto
8,1973,max,33,Agosto
8,1973,max,35,Agosto
8,1973,max,33.5,Agosto
8,1973,max,33,Agosto
8,1973,max,33,Agosto
8,1973,max,35,Agosto
8,1973,max,35,Agosto
8,1973,max,38.5,Agosto
8,1973,max,40,Agosto
8,1973,max,36,Agosto
8,1973,max,37,Agosto
8,1973,max,40,Agosto
8,1973,max,34,Agosto
8,1973,max,32,Agosto
8,1973,max,26,Agosto
8,1973,max,28,Agosto
8,1973,max,29.5,Agosto
8,1973,max,31,Agosto
8,1973,max,34,Agosto
8,1973,max,30,Agosto
8,1973,max,28.5,Agosto
9,1973,max,30,Septiembre
9,1973,max,30.5,Septiembre
9,1973,max,29,Septiembre
9,1973,max,26,Septiembre
9,1973,max,31.5,Septiembre
9,1973,max,33,Septiembre
9,1973,max,33,Septiembre
9,1973,max,25,Septiembre
9,1973,max,25,Septiembre
9,1973,max,22.5,Septiembre
9,1973,max,30,Septiembre
9,1973,max,29,Septiembre
9,1973,max,28.5,Septiembre
9,1973,max,32.5,Septiembre
9,1973,max,29,Septiembre
9,1973,max,30,Septiembre
9,1973,max,30.5,Septiembre
9,1973,max,31.5,Septiembre
9,1973,max,28.5,Septiembre
9,1973,max,30.5,Septiembre
9,1973,max,28,Septiembre
9,1973,max,28.5,Septiembre
9,1973,max,25,Septiembre
9,1973,max,27.5,Septiembre
9,1973,max,29,Septiembre
9,1973,max,36.5,Septiembre
9,1973,max,37.5,Septiembre
9,1973,max,37,Septiembre
9,1973,max,36.5,Septiembre
9,1973,max,32,Septiembre
10,1973,max,29,Octubre
10,1973,max,26,Octubre
10,1973,max,27,Octubre
10,1973,max,31,Octubre
10,1973,max,24,Octubre
10,1973,max,20.5,Octubre
10,1973,max,22.5,Octubre
10,1973,max,20,Octubre
10,1973,max,21,Octubre
10,1973,max,26,Octubre
10,1973,max,27.5,Octubre
10,1973,max,31,Octubre
10,1973,max,36,Octubre
10,1973,max,36,Octubre
10,1973,max,38,Octubre
10,1973,max,37,Octubre
10,1973,max,37,Octubre
10,1973,max,38,Octubre
10,1973,max,35,Octubre
10,1973,max,31,Octubre
10,1973,max,27.5,Octubre
10,1973,max,25,Octubre
10,1973,max,26,Octubre
10,1973,max,25,Octubre
10,1973,max,29,Octubre
10,1973,max,29.5,Octubre
10,1973,max,34,Octubre
10,1973,max,36,Octubre
10,1973,max,33.5,Octubre
10,1973,max,33,Octubre
10,1973,max,32,Octubre
11,1973,max,26.5,Noviembre
11,1973,max,21.5,Noviembre
11,1973,max,23,Noviembre
11,1973,max,22,Noviembre
11,1973,max,26.5,Noviembre
11,1973,max,30,Noviembre
11,1973,max,28,Noviembre
11,1973,max,28,Noviembre
11,1973,max,24,Noviembre
11,1973,max,33,Noviembre
11,1973,max,33,Noviembre
11,1973,max,29,Noviembre
11,1973,max,29,Noviembre
11,1973,max,20,Noviembre
11,1973,max,21,Noviembre
11,1973,max,19,Noviembre
11,1973,max,21,Noviembre
11,1973,max,21,Noviembre
11,1973,max,13.5,Noviembre
11,1973,max,11.5,Noviembre
11,1973,max,13,Noviembre
11,1973,max,13,Noviembre
11,1973,max,11,Noviembre
11,1973,max,15,Noviembre
11,1973,max,15,Noviembre
11,1973,max,13,Noviembre
11,1973,max,18,Noviembre
11,1973,max,23,Noviembre
11,1973,max,25,Noviembre
11,1973,max,21.5,Noviembre
12,1973,max,18,Diciembre
12,1973,max,15,Diciembre
12,1973,max,20,Diciembre
12,1973,max,19,Diciembre
12,1973,max,20.5,Diciembre
12,1973,max,22.5,Diciembre
12,1973,max,24,Diciembre
12,1973,max,26.5,Diciembre
12,1973,max,25,Diciembre
12,1973,max,26,Diciembre
12,1973,max,24,Diciembre
12,1973,max,20,Diciembre
12,1973,max,20,Diciembre
12,1973,max,19,Diciembre
12,1973,max,23.5,Diciembre
12,1973,max,23,Diciembre
12,1973,max,25,Diciembre
12,1973,max,23,Diciembre
12,1973,max,22,Diciembre
12,1973,max,20,Diciembre
12,1973,max,19,Diciembre
12,1973,max,14,Diciembre
12,1973,max,15,Diciembre
12,1973,max,17.5,Diciembre
12,1973,max,18,Diciembre
12,1973,max,17,Diciembre
12,1973,max,15,Diciembre
12,1973,max,16,Diciembre
12,1973,max,24,Diciembre
12,1973,max,19,Diciembre
12,1973,max,16.5,Diciembre
1,1974,max,10.5,Enero 
1,1974,max,10,Enero 
1,1974,max,11.5,Enero 
1,1974,max,13,Enero 
1,1974,max,11,Enero 
1,1974,max,12.5,Enero 
1,1974,max,12.5,Enero 
1,1974,max,10.5,Enero 
1,1974,max,12.5,Enero 
1,1974,max,14,Enero 
1,1974,max,14,Enero 
1,1974,max,21.5,Enero 
1,1974,max,23,Enero 
1,1974,max,20,Enero 
1,1974,max,25,Enero 
1,1974,max,24,Enero 
1,1974,max,20,Enero 
1,1974,max,20,Enero 
1,1974,max,21,Enero 
1,1974,max,19,Enero 
1,1974,max,17,Enero 
1,1974,max,16.5,Enero 
1,1974,max,20,Enero 
1,1974,max,19,Enero 
1,1974,max,19,Enero 
1,1974,max,13,Enero 
1,1974,max,17,Enero 
1,1974,max,20,Enero 
1,1974,max,22,Enero 
1,1974,max,20,Enero 
1,1974,max,23,Enero 
2,1974,max,20,Febrero
2,1974,max,24,Febrero
2,1974,max,23,Febrero
2,1974,max,23,Febrero
2,1974,max,25,Febrero
2,1974,max,22,Febrero
2,1974,max,22.5,Febrero
2,1974,max,18.5,Febrero
2,1974,max,25,Febrero
2,1974,max,24.5,Febrero
2,1974,max,23,Febrero
2,1974,max,21,Febrero
2,1974,max,15,Febrero
2,1974,max,17,Febrero
2,1974,max,23,Febrero
2,1974,max,25,Febrero
2,1974,max,11.5,Febrero
2,1974,max,17.5,Febrero
2,1974,max,15,Febrero
2,1974,max,20.5,Febrero
2,1974,max,22,Febrero
2,1974,max,23,Febrero
2,1974,max,27.5,Febrero
2,1974,max,28,Febrero
2,1974,max,28,Febrero
2,1974,max,28.5,Febrero
2,1974,max,26,Febrero
2,1974,max,26.5,Febrero
3,1974,max,26,Marzo
3,1974,max,18.5,Marzo
3,1974,max,13.5,Marzo
3,1974,max,21,Marzo
