"","FECHA","PRECIPmm","EVAPmm","date","mes","año","tipo","temperatura","Meses"
"334","30/11/1969","0","Nulo",1969-11-30,11,"1969","max",21.5,"Noviembre"
"335","01/12/1969","0","Nulo",1969-12-01,12,"1969","max",22.5,"Diciembre"
"336","02/12/1969","0","Nulo",1969-12-02,12,"1969","max",23,"Diciembre"
"337","03/12/1969","0","Nulo",1969-12-03,12,"1969","max",17,"Diciembre"
"338","04/12/1969","0","Nulo",1969-12-04,12,"1969","max",20.5,"Diciembre"
"339","05/12/1969","0","Nulo",1969-12-05,12,"1969","max",20,"Diciembre"
"340","06/12/1969","0","Nulo",1969-12-06,12,"1969","max",20,"Diciembre"
"341","07/12/1969","0","Nulo",1969-12-07,12,"1969","max",20,"Diciembre"
"342","08/12/1969","1.9","Nulo",1969-12-08,12,"1969","max",16.5,"Diciembre"
"343","09/12/1969","0","Nulo",1969-12-09,12,"1969","max",17,"Diciembre"
"344","10/12/1969","0","Nulo",1969-12-10,12,"1969","max",16,"Diciembre"
"345","11/12/1969","0","Nulo",1969-12-11,12,"1969","max",21,"Diciembre"
"346","12/12/1969","0","Nulo",1969-12-12,12,"1969","max",23.5,"Diciembre"
"347","13/12/1969","0","Nulo",1969-12-13,12,"1969","max",25,"Diciembre"
"348","14/12/1969","0","Nulo",1969-12-14,12,"1969","max",24.5,"Diciembre"
"349","15/12/1969","0","Nulo",1969-12-15,12,"1969","max",26,"Diciembre"
"350","16/12/1969","0","Nulo",1969-12-16,12,"1969","max",24.5,"Diciembre"
"351","17/12/1969","0","Nulo",1969-12-17,12,"1969","max",18,"Diciembre"
"352","18/12/1969","0","Nulo",1969-12-18,12,"1969","max",21,"Diciembre"
"353","19/12/1969","0","Nulo",1969-12-19,12,"1969","max",18.5,"Diciembre"
"354","20/12/1969","0","Nulo",1969-12-20,12,"1969","max",24.5,"Diciembre"
"355","21/12/1969","0","Nulo",1969-12-21,12,"1969","max",26,"Diciembre"
"356","22/12/1969","0","Nulo",1969-12-22,12,"1969","max",22,"Diciembre"
"357","23/12/1969","0","Nulo",1969-12-23,12,"1969","max",20,"Diciembre"
"358","24/12/1969","0","Nulo",1969-12-24,12,"1969","max",20.5,"Diciembre"
"359","25/12/1969","0","Nulo",1969-12-25,12,"1969","max",25,"Diciembre"
"360","26/12/1969","0","Nulo",1969-12-26,12,"1969","max",21,"Diciembre"
"361","27/12/1969","9.5","Nulo",1969-12-27,12,"1969","max",NA,"Diciembre"
"362","28/12/1969","0","Nulo",1969-12-28,12,"1969","max",13,"Diciembre"
"363","29/12/1969","0","Nulo",1969-12-29,12,"1969","max",14,"Diciembre"
"364","30/12/1969","0","Nulo",1969-12-30,12,"1969","max",16,"Diciembre"
"365","31/12/1969","0","Nulo",1969-12-31,12,"1969","max",19,"Diciembre"
"366","01/01/1970","0","Nulo",1970-01-01,1,"1970","max",18,"Enero "
"367","02/01/1970","0","Nulo",1970-01-02,1,"1970","max",15.5,"Enero "
"368","03/01/1970","0","Nulo",1970-01-03,1,"1970","max",17,"Enero "
"369","04/01/1970","0","Nulo",1970-01-04,1,"1970","max",13.5,"Enero "
"370","05/01/1970","0","Nulo",1970-01-05,1,"1970","max",17,"Enero "
"371","06/01/1970","0","Nulo",1970-01-06,1,"1970","max",19,"Enero "
"372","07/01/1970","0","Nulo",1970-01-07,1,"1970","max",20.5,"Enero "
"373","08/01/1970","0","Nulo",1970-01-08,1,"1970","max",19,"Enero "
"374","09/01/1970","2","Nulo",1970-01-09,1,"1970","max",18,"Enero "
"375","10/01/1970","0.2","Nulo",1970-01-10,1,"1970","max",15,"Enero "
"376","11/01/1970","0.5","Nulo",1970-01-11,1,"1970","max",16,"Enero "
"377","12/01/1970","0","Nulo",1970-01-12,1,"1970","max",18,"Enero "
"378","13/01/1970","0","Nulo",1970-01-13,1,"1970","max",16.5,"Enero "
"379","14/01/1970","0.1","Nulo",1970-01-14,1,"1970","max",18,"Enero "
"380","15/01/1970","0","Nulo",1970-01-15,1,"1970","max",20,"Enero "
"381","16/01/1970","1.5","Nulo",1970-01-16,1,"1970","max",18.5,"Enero "
"382","17/01/1970","0","Nulo",1970-01-17,1,"1970","max",17,"Enero "
"383","18/01/1970","0","Nulo",1970-01-18,1,"1970","max",19,"Enero "
"384","19/01/1970","0","Nulo",1970-01-19,1,"1970","max",21.5,"Enero "
"385","20/01/1970","0","Nulo",1970-01-20,1,"1970","max",22.5,"Enero "
"386","21/01/1970","0","Nulo",1970-01-21,1,"1970","max",25,"Enero "
"387","22/01/1970","0","Nulo",1970-01-22,1,"1970","max",26,"Enero "
"388","23/01/1970","0","Nulo",1970-01-23,1,"1970","max",22.5,"Enero "
"389","24/01/1970","0","Nulo",1970-01-24,1,"1970","max",24,"Enero "
"390","25/01/1970","0","Nulo",1970-01-25,1,"1970","max",22,"Enero "
"391","26/01/1970","0","Nulo",1970-01-26,1,"1970","max",24,"Enero "
"392","27/01/1970","0","Nulo",1970-01-27,1,"1970","max",21,"Enero "
"393","28/01/1970","0","Nulo",1970-01-28,1,"1970","max",24,"Enero "
"394","29/01/1970","0","Nulo",1970-01-29,1,"1970","max",26.5,"Enero "
"395","30/01/1970","0","Nulo",1970-01-30,1,"1970","max",24,"Enero "
"396","31/01/1970","0","Nulo",1970-01-31,1,"1970","max",22,"Enero "
"397","01/02/1970","0","Nulo",1970-02-01,2,"1970","max",22.5,"Febrero"
"398","02/02/1970","0","Nulo",1970-02-02,2,"1970","max",18.5,"Febrero"
"399","03/02/1970","0","Nulo",1970-02-03,2,"1970","max",26,"Febrero"
"400","04/02/1970","0","Nulo",1970-02-04,2,"1970","max",22,"Febrero"
"401","05/02/1970","0","Nulo",1970-02-05,2,"1970","max",22.5,"Febrero"
"402","06/02/1970","0","Nulo",1970-02-06,2,"1970","max",25.5,"Febrero"
"403","07/02/1970","0","Nulo",1970-02-07,2,"1970","max",29,"Febrero"
"404","08/02/1970","0","Nulo",1970-02-08,2,"1970","max",29,"Febrero"
"405","09/02/1970","20.4","Nulo",1970-02-09,2,"1970","max",23,"Febrero"
"406","10/02/1970","16","Nulo",1970-02-10,2,"1970","max",19,"Febrero"
"407","11/02/1970","0","Nulo",1970-02-11,2,"1970","max",19.5,"Febrero"
"408","12/02/1970","0","Nulo",1970-02-12,2,"1970","max",19,"Febrero"
"409","13/02/1970","0","Nulo",1970-02-13,2,"1970","max",18.5,"Febrero"
"410","14/02/1970","0","Nulo",1970-02-14,2,"1970","max",18,"Febrero"
"411","15/02/1970","0","Nulo",1970-02-15,2,"1970","max",23,"Febrero"
"412","16/02/1970","0","Nulo",1970-02-16,2,"1970","max",25,"Febrero"
"413","17/02/1970","0","Nulo",1970-02-17,2,"1970","max",21,"Febrero"
"414","18/02/1970","0","Nulo",1970-02-18,2,"1970","max",22,"Febrero"
"415","19/02/1970","0","Nulo",1970-02-19,2,"1970","max",19,"Febrero"
"416","20/02/1970","0","Nulo",1970-02-20,2,"1970","max",21,"Febrero"
"417","21/02/1970","0","Nulo",1970-02-21,2,"1970","max",19.5,"Febrero"
"418","22/02/1970","0","Nulo",1970-02-22,2,"1970","max",21.5,"Febrero"
"419","23/02/1970","0","Nulo",1970-02-23,2,"1970","max",23,"Febrero"
"420","24/02/1970","0","Nulo",1970-02-24,2,"1970","max",24,"Febrero"
"421","25/02/1970","0","Nulo",1970-02-25,2,"1970","max",26.5,"Febrero"
"422","26/02/1970","0","Nulo",1970-02-26,2,"1970","max",23,"Febrero"
"423","27/02/1970","0","Nulo",1970-02-27,2,"1970","max",19.5,"Febrero"
"424","28/02/1970","30","Nulo",1970-02-28,2,"1970","max",22,"Febrero"
"425","01/03/1970","29","Nulo",1970-03-01,3,"1970","max",16,"Marzo"
"426","02/03/1970","1.5","Nulo",1970-03-02,3,"1970","max",12,"Marzo"
"427","03/03/1970","0","Nulo",1970-03-03,3,"1970","max",14,"Marzo"
"428","04/03/1970","24.5","Nulo",1970-03-04,3,"1970","max",13,"Marzo"
"429","05/03/1970","1.2","Nulo",1970-03-05,3,"1970","max",15,"Marzo"
"430","06/03/1970","0","Nulo",1970-03-06,3,"1970","max",23,"Marzo"
"431","07/03/1970","0","Nulo",1970-03-07,3,"1970","max",22,"Marzo"
"432","08/03/1970","0","Nulo",1970-03-08,3,"1970","max",24.5,"Marzo"
"433","09/03/1970","0","Nulo",1970-03-09,3,"1970","max",16,"Marzo"
"434","10/03/1970","3.5","Nulo",1970-03-10,3,"1970","max",12,"Marzo"
"435","11/03/1970","0","Nulo",1970-03-11,3,"1970","max",18,"Marzo"
"436","12/03/1970","0","Nulo",1970-03-12,3,"1970","max",21.5,"Marzo"
"437","13/03/1970","0","Nulo",1970-03-13,3,"1970","max",26.5,"Marzo"
"438","14/03/1970","0","Nulo",1970-03-14,3,"1970","max",28,"Marzo"
"439","15/03/1970","0","Nulo",1970-03-15,3,"1970","max",23,"Marzo"
"440","16/03/1970","0","Nulo",1970-03-16,3,"1970","max",28,"Marzo"
"441","17/03/1970","0","Nulo",1970-03-17,3,"1970","max",23,"Marzo"
"442","18/03/1970","0","Nulo",1970-03-18,3,"1970","max",23,"Marzo"
"443","19/03/1970","0","Nulo",1970-03-19,3,"1970","max",22,"Marzo"
"444","20/03/1970","0","Nulo",1970-03-20,3,"1970","max",22.5,"Marzo"
"445","21/03/1970","0","Nulo",1970-03-21,3,"1970","max",25,"Marzo"
"446","22/03/1970","0","Nulo",1970-03-22,3,"1970","max",24.5,"Marzo"
"447","23/03/1970","0","Nulo",1970-03-23,3,"1970","max",29,"Marzo"
"448","24/03/1970","0","Nulo",1970-03-24,3,"1970","max",25.5,"Marzo"
"449","25/03/1970","0","Nulo",1970-03-25,3,"1970","max",25,"Marzo"
"450","26/03/1970","0","Nulo",1970-03-26,3,"1970","max",19,"Marzo"
"451","27/03/1970","0","Nulo",1970-03-27,3,"1970","max",23.5,"Marzo"
"452","28/03/1970","0","Nulo",1970-03-28,3,"1970","max",23,"Marzo"
"453","29/03/1970","0","Nulo",1970-03-29,3,"1970","max",17.5,"Marzo"
"454","30/03/1970","0","Nulo",1970-03-30,3,"1970","max",16,"Marzo"
"455","31/03/1970","0","Nulo",1970-03-31,3,"1970","max",17,"Marzo"
"456","01/04/1970","0","Nulo",1970-04-01,4,"1970","max",23.5,"Abril"
"457","02/04/1970","0","Nulo",1970-04-02,4,"1970","max",25,"Abril"
"458","03/04/1970","0","Nulo",1970-04-03,4,"1970","max",25,"Abril"
"459","04/04/1970","0","Nulo",1970-04-04,4,"1970","max",27,"Abril"
"460","05/04/1970","0","Nulo",1970-04-05,4,"1970","max",30,"Abril"
"461","06/04/1970","0","Nulo",1970-04-06,4,"1970","max",24.5,"Abril"
"462","07/04/1970","0","Nulo",1970-04-07,4,"1970","max",20.5,"Abril"
"463","08/04/1970","0","Nulo",1970-04-08,4,"1970","max",23,"Abril"
"464","09/04/1970","0","Nulo",1970-04-09,4,"1970","max",25,"Abril"
"465","10/04/1970","0","Nulo",1970-04-10,4,"1970","max",31,"Abril"
"466","11/04/1970","0","Nulo",1970-04-11,4,"1970","max",28,"Abril"
"467","12/04/1970","0","Nulo",1970-04-12,4,"1970","max",26.5,"Abril"
"468","13/04/1970","0","Nulo",1970-04-13,4,"1970","max",19.5,"Abril"
"469","14/04/1970","0","Nulo",1970-04-14,4,"1970","max",16,"Abril"
"470","15/04/1970","0","Nulo",1970-04-15,4,"1970","max",18.5,"Abril"
"471","16/04/1970","2.8","Nulo",1970-04-16,4,"1970","max",13.5,"Abril"
"472","17/04/1970","0","Nulo",1970-04-17,4,"1970","max",14,"Abril"
"473","18/04/1970","0","Nulo",1970-04-18,4,"1970","max",19.5,"Abril"
"474","19/04/1970","0","Nulo",1970-04-19,4,"1970","max",20,"Abril"
"475","20/04/1970","0","Nulo",1970-04-20,4,"1970","max",21,"Abril"
"476","21/04/1970","3.8","Nulo",1970-04-21,4,"1970","max",12.5,"Abril"
"477","22/04/1970","0","Nulo",1970-04-22,4,"1970","max",17,"Abril"
"478","23/04/1970","0","Nulo",1970-04-23,4,"1970","max",27,"Abril"
"479","24/04/1970","0","Nulo",1970-04-24,4,"1970","max",29,"Abril"
"480","25/04/1970","0","Nulo",1970-04-25,4,"1970","max",26.5,"Abril"
"481","26/04/1970","0.2","Nulo",1970-04-26,4,"1970","max",18.5,"Abril"
"482","27/04/1970","3.3","Nulo",1970-04-27,4,"1970","max",12.5,"Abril"
"483","28/04/1970","0.5","Nulo",1970-04-28,4,"1970","max",13,"Abril"
"484","29/04/1970","0","Nulo",1970-04-29,4,"1970","max",19,"Abril"
"485","30/04/1970","0","Nulo",1970-04-30,4,"1970","max",23.5,"Abril"
"486","01/05/1970","0","Nulo",1970-05-01,5,"1970","max",29,"Mayo"
"487","02/05/1970","0","Nulo",1970-05-02,5,"1970","max",30.5,"Mayo"
"488","03/05/1970","0","Nulo",1970-05-03,5,"1970","max",34,"Mayo"
"489","04/05/1970","0","Nulo",1970-05-04,5,"1970","max",30,"Mayo"
"490","05/05/1970","0","Nulo",1970-05-05,5,"1970","max",27,"Mayo"
"491","06/05/1970","0","Nulo",1970-05-06,5,"1970","max",19.5,"Mayo"
"492","07/05/1970","0","Nulo",1970-05-07,5,"1970","max",21,"Mayo"
"493","08/05/1970","0","Nulo",1970-05-08,5,"1970","max",29.5,"Mayo"
"494","09/05/1970","0","Nulo",1970-05-09,5,"1970","max",24,"Mayo"
"495","10/05/1970","0","Nulo",1970-05-10,5,"1970","max",26,"Mayo"
"496","11/05/1970","0","Nulo",1970-05-11,5,"1970","max",25.5,"Mayo"
"497","12/05/1970","0","Nulo",1970-05-12,5,"1970","max",26.5,"Mayo"
"498","13/05/1970","0","Nulo",1970-05-13,5,"1970","max",28,"Mayo"
"499","14/05/1970","0","Nulo",1970-05-14,5,"1970","max",27,"Mayo"
"500","15/05/1970","0","Nulo",1970-05-15,5,"1970","max",37.5,"Mayo"
"501","16/05/1970","0","Nulo",1970-05-16,5,"1970","max",37,"Mayo"
"502","17/05/1970","0","Nulo",1970-05-17,5,"1970","max",39.5,"Mayo"
"503","18/05/1970","0","Nulo",1970-05-18,5,"1970","max",34,"Mayo"
"504","19/05/1970","0","Nulo",1970-05-19,5,"1970","max",28,"Mayo"
"505","20/05/1970","0","Nulo",1970-05-20,5,"1970","max",24,"Mayo"
"506","21/05/1970","0","Nulo",1970-05-21,5,"1970","max",24,"Mayo"
"507","22/05/1970","0","Nulo",1970-05-22,5,"1970","max",26,"Mayo"
"508","23/05/1970","0","Nulo",1970-05-23,5,"1970","max",27.5,"Mayo"
"509","24/05/1970","0","Nulo",1970-05-24,5,"1970","max",22.5,"Mayo"
"510","25/05/1970","0","Nulo",1970-05-25,5,"1970","max",21.5,"Mayo"
"511","26/05/1970","0","Nulo",1970-05-26,5,"1970","max",22,"Mayo"
"512","27/05/1970","0","Nulo",1970-05-27,5,"1970","max",22,"Mayo"
"513","28/05/1970","0","Nulo",1970-05-28,5,"1970","max",23.5,"Mayo"
"514","29/05/1970","0","Nulo",1970-05-29,5,"1970","max",26,"Mayo"
"515","30/05/1970","0","Nulo",1970-05-30,5,"1970","max",22.5,"Mayo"
"516","31/05/1970","0","Nulo",1970-05-31,5,"1970","max",30,"Mayo"
"517","01/06/1970","0","Nulo",1970-06-01,6,"1970","max",37.5,"Junio"
"518","02/06/1970","0","Nulo",1970-06-02,6,"1970","max",40.5,"Junio"
"519","03/06/1970","0","Nulo",1970-06-03,6,"1970","max",36,"Junio"
"520","04/06/1970","0","Nulo",1970-06-04,6,"1970","max",24.5,"Junio"
"521","05/06/1970","0","Nulo",1970-06-05,6,"1970","max",23.5,"Junio"
"522","06/06/1970","0","Nulo",1970-06-06,6,"1970","max",25,"Junio"
"523","07/06/1970","0","Nulo",1970-06-07,6,"1970","max",25,"Junio"
"524","08/06/1970","0","Nulo",1970-06-08,6,"1970","max",23,"Junio"
"525","09/06/1970","0","Nulo",1970-06-09,6,"1970","max",24.5,"Junio"
"526","10/06/1970","0","Nulo",1970-06-10,6,"1970","max",20.5,"Junio"
"527","11/06/1970","0","Nulo",1970-06-11,6,"1970","max",25.5,"Junio"
"528","12/06/1970","0","Nulo",1970-06-12,6,"1970","max",19.5,"Junio"
"529","13/06/1970","0","Nulo",1970-06-13,6,"1970","max",22.5,"Junio"
"530","14/06/1970","0","Nulo",1970-06-14,6,"1970","max",25.5,"Junio"
"531","15/06/1970","0","Nulo",1970-06-15,6,"1970","max",25,"Junio"
"532","16/06/1970","0","Nulo",1970-06-16,6,"1970","max",26.5,"Junio"
"533","17/06/1970","0","Nulo",1970-06-17,6,"1970","max",28,"Junio"
"534","18/06/1970","0","Nulo",1970-06-18,6,"1970","max",31.5,"Junio"
"535","19/06/1970","0","Nulo",1970-06-19,6,"1970","max",34.5,"Junio"
"536","20/06/1970","0","Nulo",1970-06-20,6,"1970","max",33.5,"Junio"
"537","21/06/1970","0","Nulo",1970-06-21,6,"1970","max",30,"Junio"
"538","22/06/1970","0","Nulo",1970-06-22,6,"1970","max",31.5,"Junio"
"539","23/06/1970","0","Nulo",1970-06-23,6,"1970","max",33,"Junio"
"540","24/06/1970","0","Nulo",1970-06-24,6,"1970","max",37.5,"Junio"
"541","25/06/1970","0","Nulo",1970-06-25,6,"1970","max",38.5,"Junio"
"542","26/06/1970","0","Nulo",1970-06-26,6,"1970","max",38,"Junio"
"543","27/06/1970","0","Nulo",1970-06-27,6,"1970","max",35,"Junio"
"544","28/06/1970","0","Nulo",1970-06-28,6,"1970","max",29.5,"Junio"
"545","29/06/1970","0","Nulo",1970-06-29,6,"1970","max",26.5,"Junio"
"546","30/06/1970","0","Nulo",1970-06-30,6,"1970","max",30,"Junio"
"547","01/07/1970","0","Nulo",1970-07-01,7,"1970","max",35,"Julio"
"548","02/07/1970","0","Nulo",1970-07-02,7,"1970","max",38,"Julio"
"549","03/07/1970","0","Nulo",1970-07-03,7,"1970","max",38.5,"Julio"
"550","04/07/1970","0","Nulo",1970-07-04,7,"1970","max",38,"Julio"
"551","05/07/1970","0","Nulo",1970-07-05,7,"1970","max",36.5,"Julio"
"552","06/07/1970","0","6.4",1970-07-06,7,"1970","max",34.5,"Julio"
"553","07/07/1970","0","7.6",1970-07-07,7,"1970","max",36,"Julio"
"554","08/07/1970","0","4.8",1970-07-08,7,"1970","max",33.5,"Julio"
"555","09/07/1970","0","7.1",1970-07-09,7,"1970","max",33,"Julio"
"556","10/07/1970","0","9.1",1970-07-10,7,"1970","max",31.5,"Julio"
"557","11/07/1970","0","7.5",1970-07-11,7,"1970","max",35,"Julio"
"558","12/07/1970","0","9",1970-07-12,7,"1970","max",33.5,"Julio"
"559","13/07/1970","0","7.5",1970-07-13,7,"1970","max",35,"Julio"
"560","14/07/1970","0","7.7",1970-07-14,7,"1970","max",34.5,"Julio"
"561","15/07/1970","0","7.8",1970-07-15,7,"1970","max",34.5,"Julio"
"562","16/07/1970","0","6.9",1970-07-16,7,"1970","max",36.5,"Julio"
"563","17/07/1970","0","7.8",1970-07-17,7,"1970","max",34,"Julio"
"564","18/07/1970","0","7.1",1970-07-18,7,"1970","max",36.5,"Julio"
"565","19/07/1970","0","9.8",1970-07-19,7,"1970","max",34,"Julio"
"566","20/07/1970","0","6.3",1970-07-20,7,"1970","max",34,"Julio"
"567","21/07/1970","0","5.4",1970-07-21,7,"1970","max",35.5,"Julio"
"568","22/07/1970","0","9.1",1970-07-22,7,"1970","max",35,"Julio"
"569","23/07/1970","0","6.9",1970-07-23,7,"1970","max",34,"Julio"
"570","24/07/1970","0","8",1970-07-24,7,"1970","max",31,"Julio"
"571","25/07/1970","0","6.5",1970-07-25,7,"1970","max",32,"Julio"
"572","26/07/1970","0","7.6",1970-07-26,7,"1970","max",34.5,"Julio"
"573","27/07/1970","0","6",1970-07-27,7,"1970","max",33.5,"Julio"
"574","28/07/1970","0","7.6",1970-07-28,7,"1970","max",33.5,"Julio"
"575","29/07/1970","0","8.4",1970-07-29,7,"1970","max",35.5,"Julio"
"576","30/07/1970","0","7.4",1970-07-30,7,"1970","max",37.5,"Julio"
"577","31/07/1970","0","10.2",1970-07-31,7,"1970","max",40.5,"Julio"
"578","01/08/1970","0","9.4",1970-08-01,8,"1970","max",40,"Agosto"
"579","02/08/1970","0","10.1",1970-08-02,8,"1970","max",36,"Agosto"
"580","03/08/1970","0","8.7",1970-08-03,8,"1970","max",32.5,"Agosto"
"581","04/08/1970","0","4.9",1970-08-04,8,"1970","max",31,"Agosto"
"582","05/08/1970","0","7.1",1970-08-05,8,"1970","max",32.5,"Agosto"
"583","06/08/1970","0","10.2",1970-08-06,8,"1970","max",38,"Agosto"
"584","07/08/1970","0","7.6",1970-08-07,8,"1970","max",41.5,"Agosto"
"585","08/08/1970","0","10.1",1970-08-08,8,"1970","max",37.5,"Agosto"
"586","09/08/1970","0","10",1970-08-09,8,"1970","max",31.5,"Agosto"
"587","10/08/1970","0","6.9",1970-08-10,8,"1970","max",34.5,"Agosto"
"588","11/08/1970","0","6.5",1970-08-11,8,"1970","max",35,"Agosto"
"589","12/08/1970","0","6.6",1970-08-12,8,"1970","max",35,"Agosto"
"590","13/08/1970","0","7",1970-08-13,8,"1970","max",32,"Agosto"
"591","14/08/1970","0","7.8",1970-08-14,8,"1970","max",31.5,"Agosto"
"592","15/08/1970","0","7.6",1970-08-15,8,"1970","max",33,"Agosto"
"593","16/08/1970","0","6.4",1970-08-16,8,"1970","max",33,"Agosto"
"594","17/08/1970","0","6.9",1970-08-17,8,"1970","max",34,"Agosto"
"595","18/08/1970","0","6.2",1970-08-18,8,"1970","max",34,"Agosto"
"596","19/08/1970","0","7.9",1970-08-19,8,"1970","max",34,"Agosto"
"597","20/08/1970","0","6.5",1970-08-20,8,"1970","max",33,"Agosto"
"598","21/08/1970","0","5.7",1970-08-21,8,"1970","max",34,"Agosto"
"599","22/08/1970","0","7.9",1970-08-22,8,"1970","max",33,"Agosto"
"600","23/08/1970","0","6.1",1970-08-23,8,"1970","max",34,"Agosto"
"601","24/08/1970","0","4.7",1970-08-24,8,"1970","max",35.5,"Agosto"
"602","25/08/1970","0","6",1970-08-25,8,"1970","max",34,"Agosto"
"603","26/08/1970","2.5","2.6",1970-08-26,8,"1970","max",33.5,"Agosto"
"604","27/08/1970","0","7.3",1970-08-27,8,"1970","max",32,"Agosto"
"605","28/08/1970","0","7.2",1970-08-28,8,"1970","max",33,"Agosto"
"606","29/08/1970","0","6.3",1970-08-29,8,"1970","max",33,"Agosto"
"607","30/08/1970","0","5.5",1970-08-30,8,"1970","max",34.5,"Agosto"
"608","31/08/1970","0","7.4",1970-08-31,8,"1970","max",36.5,"Agosto"
"609","01/09/1970","0","8.9",1970-09-01,9,"1970","max",40,"Septiembre"
"610","02/09/1970","0","7.9",1970-09-02,9,"1970","max",35.5,"Septiembre"
"611","03/09/1970","0","9.9",1970-09-03,9,"1970","max",32.5,"Septiembre"
"612","04/09/1970","0","7.7",1970-09-04,9,"1970","max",33,"Septiembre"
"613","05/09/1970","0","3.8",1970-09-05,9,"1970","max",27,"Septiembre"
"614","06/09/1970","0","5.4",1970-09-06,9,"1970","max",33.5,"Septiembre"
"615","07/09/1970","0","5.5",1970-09-07,9,"1970","max",32.5,"Septiembre"
"616","08/09/1970","0","6.3",1970-09-08,9,"1970","max",33.5,"Septiembre"
"617","09/09/1970","0","5.9",1970-09-09,9,"1970","max",32.5,"Septiembre"
"618","10/09/1970","0","7.5",1970-09-10,9,"1970","max",36.5,"Septiembre"
"619","11/09/1970","0","6.9",1970-09-11,9,"1970","max",33,"Septiembre"
"620","12/09/1970","0","4.2",1970-09-12,9,"1970","max",29,"Septiembre"
"621","13/09/1970","0","4.4",1970-09-13,9,"1970","max",25.5,"Septiembre"
"622","14/09/1970","0","4.9",1970-09-14,9,"1970","max",29.5,"Septiembre"
"623","15/09/1970","0","6.6",1970-09-15,9,"1970","max",30,"Septiembre"
"624","16/09/1970","0","6.8",1970-09-16,9,"1970","max",32,"Septiembre"
"625","17/09/1970","0","7.2",1970-09-17,9,"1970","max",36.5,"Septiembre"
"626","18/09/1970","0","8.6",1970-09-18,9,"1970","max",36,"Septiembre"
"627","19/09/1970","0","5.8",1970-09-19,9,"1970","max",34,"Septiembre"
"628","20/09/1970","0","5.8",1970-09-20,9,"1970","max",31.5,"Septiembre"
"629","21/09/1970","0","5.1",1970-09-21,9,"1970","max",26.5,"Septiembre"
"630","22/09/1970","0","7",1970-09-22,9,"1970","max",34,"Septiembre"
"631","23/09/1970","0","8.6",1970-09-23,9,"1970","max",33,"Septiembre"
"632","24/09/1970","0","6",1970-09-24,9,"1970","max",33.5,"Septiembre"
"633","25/09/1970","0","6.6",1970-09-25,9,"1970","max",35,"Septiembre"
"634","26/09/1970","0","8",1970-09-26,9,"1970","max",36.5,"Septiembre"
"635","27/09/1970","0","9.2",1970-09-27,9,"1970","max",34.5,"Septiembre"
"636","28/09/1970","0","6.2",1970-09-28,9,"1970","max",33.5,"Septiembre"
"637","29/09/1970","0","7",1970-09-29,9,"1970","max",33,"Septiembre"
"638","30/09/1970","0","5.4",1970-09-30,9,"1970","max",34.5,"Septiembre"
"639","01/10/1970","0","4.9",1970-10-01,10,"1970","max",36,"Octubre"
"640","02/10/1970","0.5","1.2",1970-10-02,10,"1970","max",33.5,"Octubre"
"641","03/10/1970","1.5","0.8",1970-10-03,10,"1970","max",25.5,"Octubre"
"642","04/10/1970","0","4",1970-10-04,10,"1970","max",28.5,"Octubre"
"643","05/10/1970","0","1.3",1970-10-05,10,"1970","max",28,"Octubre"
"644","06/10/1970","0","3.9",1970-10-06,10,"1970","max",25.5,"Octubre"
"645","07/10/1970","0","4.1",1970-10-07,10,"1970","max",24.5,"Octubre"
"646","08/10/1970","0","4.8",1970-10-08,10,"1970","max",32,"Octubre"
"647","09/10/1970","0","5.9",1970-10-09,10,"1970","max",31.5,"Octubre"
"648","10/10/1970","0","2.6",1970-10-10,10,"1970","max",28,"Octubre"
"649","11/10/1970","0","4.4",1970-10-11,10,"1970","max",32.5,"Octubre"
"650","12/10/1970","0","2.8",1970-10-12,10,"1970","max",30,"Octubre"
"651","13/10/1970","0","1.6",1970-10-13,10,"1970","max",25,"Octubre"
