"","FECHA","PRECIPmm","EVAPmm","tmin","tmax"
"4364","14/03/1953","0","8.6",7,15
"4365","15/03/1953","0","10.9",7,21
"4366","16/03/1953","0","11.9",6,17
"4367","17/03/1953","0","8.7",8,15
"4368","18/03/1953","0","6.6",8,14.5
"4369","19/03/1953","0","7.6",9,15
"4370","20/03/1953","0","10.6",7,14
"4371","21/03/1953","0","9.4",5,25
"4372","22/03/1953","0","7.2",3,18
"4373","23/03/1953","0","7.9",4,17.5
"4374","24/03/1953","0","8.2",4,17
"4375","25/03/1953","0","9",4,28
"4376","26/03/1953","0","9.3",10,27
"4377","27/03/1953","0","7.1",10,27
"4378","28/03/1953","0","5.8",10,26.5
"4379","29/03/1953","0","9.3",7.5,25
"4380","30/03/1953","0","9.4",9,25
"4381","31/03/1953","0","8.2",9,23
"4382","01/04/1953","30","2.3",11,17
"4383","02/04/1953","0","4.9",5,23
"4384","03/04/1953","0","8.3",4.5,24
"4385","04/04/1953","0","10.5",6,24.5
"4386","05/04/1953","0","6.4",5,16.5
"4387","06/04/1953","0","10.5",5.5,26
"4388","07/04/1953","0","13.9",4.5,25.5
"4389","08/04/1953","0","10.8",5,27
"4390","09/04/1953","0","11.9",8,27
"4391","10/04/1953","0","11.9",4,28
"4392","11/04/1953","0","14.6",8,26
"4393","12/04/1953","0","12.9",6.5,26
"4394","13/04/1953","0","7.5",5,29
"4395","14/04/1953","0","12.9",9,30
"4396","15/04/1953","0","8.9",11,27.5
"4397","16/04/1953","0","14.2",6,30
"4398","17/04/1953","0","14.9",11,29
"4399","18/04/1953","0","11.5",12,29
"4400","19/04/1953","0","9.4",12,30
"4401","20/04/1953","0","9.8",15,28
"4402","21/04/1953","0","9.3",11,27
"4403","22/04/1953","0","10.2",12,25
"4404","23/04/1953","0","15.2",11,26
"4405","24/04/1953","0","10.1",7,24.5
"4406","25/04/1953","0","10.7",6,27
"4407","26/04/1953","0","9.9",7,28.5
"4408","27/04/1953","0","12",10,29
"4409","28/04/1953","0","16.9",10,26.5
"4410","29/04/1953","0","13.9",10,27
"4411","30/04/1953","0","12.1",8,23
"4412","01/05/1953","0","2.9",9.5,32
"4413","02/05/1953","0","1.4",10,31
"4414","03/05/1953","0","10.5",10,29
"4415","04/05/1953","0","9.2",6,25.5
"4416","05/05/1953","0","9.6",7,27
"4417","06/05/1953","0","13.5",6,28
"4418","07/05/1953","0","9.3",9,28.5
"4419","08/05/1953","0","10.9",9,29.5
"4420","09/05/1953","0","13.3",11.5,29.5
"4421","10/05/1953","0","9.3",10,31
"4422","11/05/1953","0","14",9,28.5
"4423","12/05/1953","0","14.2",8,27
"4424","13/05/1953","0","14.3",8,27
"4425","14/05/1953","0","13.4",11,25
"4426","15/05/1953","0","14.1",4.5,24
"4427","16/05/1953","0","14.5",8,28
"4428","17/05/1953","0","13",9,30
"4429","18/05/1953","0","11.7",7,31.5
"4430","19/05/1953","0","12.2",10,32
"4431","20/05/1953","0","12.5",7.5,32
"4432","21/05/1953","0","10.3",10,33
"4433","22/05/1953","0","10.7",13,33.5
"4434","23/05/1953","0","15.1",15,34
"4435","24/05/1953","0","5.2",14,33
"4436","25/05/1953","0","9.9",15,29
"4437","26/05/1953","0","7.9",13,29.5
"4438","27/05/1953","0","9",11,31
"4439","28/05/1953","0","1",10,31.5
"4440","29/05/1953","0","12.6",14,31
"4441","30/05/1953","0","8.4",15,32
"4442","31/05/1953","0","12.9",12,32
"4443","01/06/1953","0","10.8",13,32.5
"4444","02/06/1953","0","10.6",12,31.5
"4445","03/06/1953","0","13.5",13,33
"4446","04/06/1953","0","14.5",15,31
"4447","05/06/1953","0","13.5",13,32
"4448","06/06/1953","0","14.9",14,33
"4449","07/06/1953","0","11.6",13,34
"4450","08/06/1953","40","10",17.5,34
"4451","09/06/1953","0","7",13,34
"4452","10/06/1953","0","11.2",13,30
"4453","11/06/1953","0","12.5",14,30
"4454","12/06/1953","0","14.2",14.5,31
"4455","13/06/1953","0","10.9",16,31
"4456","14/06/1953","0","10.8",15,32
"4457","15/06/1953","60","7.7",17,30
"4458","16/06/1953","10","2.1",15,23
"4459","17/06/1953","15.5","0.8",13,27
"4460","18/06/1953","0","6.9",15,27
"4461","19/06/1953","0","9.5",14,30
"4462","20/06/1953","0","9.2",17,30
"4463","21/06/1953","0","7",14,30
"4464","22/06/1953","0","10.6",16,31
"4465","23/06/1953","0","11.7",16,31
"4466","24/06/1953","0","12.2",13,31
"4467","25/06/1953","0","14",15,32
"4468","26/06/1953","0","13.7",13.5,31.5
"4469","27/06/1953","30","13.3",14.5,31
"4470","28/06/1953","0","5",16,31
"4471","29/06/1953","0","5.5",15,29
"4472","30/06/1953","0","10.8",14,28
"4473","01/07/1953","1.5","5.3",16,26
"4474","02/07/1953","0","7.9",16,30.5
"4475","03/07/1953","17.5","12.9",15,31
"4476","04/07/1953","0","8.8",13,28.5
"4477","05/07/1953","0","10.7",13,29
"4478","06/07/1953","0","5.9",15,27
"4479","07/07/1953","0","5.9",15.5,28
"4480","08/07/1953","0","11.9",15,30
"4481","09/07/1953","0","7.2",14.5,29.5
"4482","10/07/1953","0","7.2",14,28
"4483","11/07/1953","0","11.5",14,30
"4484","12/07/1953","0","8.1",14,29
"4485","13/07/1953","0","9.4",14,30
"4486","14/07/1953","0","0.9",15,28
"4487","15/07/1953","0","5.8",14,24
"4488","16/07/1953","0","6.1",14,24
"4489","17/07/1953","0","7.4",14,26
"4490","18/07/1953","0","6.2",13,27
"4491","19/07/1953","6.5","5.2",14,29
"4492","20/07/1953","5.5","5",16,31
"4493","21/07/1953","3","9",16,30
"4494","22/07/1953","0","4.1",15.5,27
"4495","23/07/1953","0","8.1",12,27
"4496","24/07/1953","15","13",14,29
"4497","25/07/1953","0","8.1",14,30
"4498","26/07/1953","0","8.7",13,28
"4499","27/07/1953","0","9.8",12,29
"4500","28/07/1953","0","8.1",13,29
"4501","29/07/1953","40","11.9",13,28
"4502","30/07/1953","30","5.2",14,26
"4503","31/07/1953","0","8.9",12,28
"4504","01/08/1953","0","5.5",15,29
"4505","02/08/1953","0","10.3",15,30
"4506","03/08/1953","1","10.5",15,29
"4507","04/08/1953","0","9",13,29
"4508","05/08/1953","2","7.4",13,29
"4509","06/08/1953","0","7.4",12,29.5
"4510","07/08/1953","1","5.3",15,26
"4511","08/08/1953","0","9.9",15,28
"4512","09/08/1953","6","10.2",14,30
"4513","10/08/1953","0","8.4",13,30
"4514","11/08/1953","0","11.5",13,30
"4515","12/08/1953","0","10.5",14,29.5
"4516","13/08/1953","0","6.6",15,28
"4517","14/08/1953","10","8.6",14.5,30
"4518","15/08/1953","10","5.9",13,30
"4519","16/08/1953","21.5","9.2",12,29.5
"4520","17/08/1953","6","4.8",14.5,25.5
"4521","18/08/1953","10","10.8",14,26
"4522","19/08/1953","20","4.2",14,28
"4523","20/08/1953","15","4.9",15,26
"4524","21/08/1953","20","3.5",15,24
"4525","22/08/1953","4","4.7",14,23.5
"4526","23/08/1953","2.5","2.1",14,23
"4527","24/08/1953","10","5.5",13,26
"4528","25/08/1953","0","4.6",14,26
"4529","26/08/1953","25","5.8",15,24.5
"4530","27/08/1953","10","6.9",15.5,24
"4531","28/08/1953","0","3.2",14,25
"4532","29/08/1953","0","4.9",13,25.5
"4533","30/08/1953","0","6.7",12.5,27.5
"4534","31/08/1953","0","7.9",14.5,26.5
"4535","01/09/1953","0","5.4",15,27
"4536","02/09/1953","62","10.2",14.5,30
"4537","03/09/1953","10.5","17.2",9,25
"4538","04/09/1953","16","7.5",14.5,22.5
"4539","05/09/1953","10","3.6",13,22
"4540","06/09/1953","0","1.8",15,26
"4541","07/09/1953","0","6.8",13,23.5
"4542","08/09/1953","0","9.1",7,22
"4543","09/09/1953","0","5.4",7.5,23
"4544","10/09/1953","0","6.6",7.5,23.5
"4545","11/09/1953","0","7.5",10,24
"4546","12/09/1953","0","8.8",12,24
"4547","13/09/1953","0","6.2",10,24
"4548","14/09/1953","15","7.5",11,23.5
"4549","15/09/1953","10","0.5",14,18
"4550","16/09/1953","10","1",12,20
"4551","17/09/1953","0","8.2",11.5,23
"4552","18/09/1953","0","5",10,25
"4553","19/09/1953","0","7.1",10,26
"4554","20/09/1953","0","8",8,27
"4555","21/09/1953","0","9.1",7,27.5
"4556","22/09/1953","0","10.6",10,25.5
"4557","23/09/1953","0","3.7",7,24
"4558","24/09/1953","0","8.3",7,25.5
"4559","25/09/1953","0","7.9",5.5,26
"4560","26/09/1953","0","8.7",5,26
"4561","27/09/1953","0","7.3",5,27
"4562","28/09/1953","0","5.9",5,25.5
"4563","29/09/1953","0","7.8",4.5,27
"4564","30/09/1953","0","7.3",5,27
"4565","01/10/1953","0","9.7",5,25
"4566","02/10/1953","0","7.5",7,26.5
"4567","03/10/1953","10","6.7",11,26
"4568","04/10/1953","24.5","4.4",9,22
"4569","05/10/1953","20","14.9",13,26.5
"4570","06/10/1953","10","1",10,22
"4571","07/10/1953","0","16.5",10,20
"4572","08/10/1953","0","1.8",10,19.5
"4573","09/10/1953","0","5.3",12,22
"4574","10/10/1953","0","4.8",4.5,23
"4575","11/10/1953","0","4",7,23.5
"4576","12/10/1953","0","4.5",8,25
"4577","13/10/1953","0","7.6",9,25
"4578","14/10/1953","0","2.2",10,23
"4579","15/10/1953","0","3.1",12,22
"4580","16/10/1953","0","8.3",11,24
"4581","17/10/1953","0","3.7",6,23.5
"4582","18/10/1953","90","6.4",7,24
"4583","19/10/1953","0","4.7",10,25
"4584","20/10/1953","15","6.3",10,25
"4585","21/10/1953","0","4.6",11,26
"4586","22/10/1953","0","4.4",10,26
"4587","23/10/1953","0","2.7",10.5,22.5
"4588","24/10/1953","0","3.6",7,25
"4589","25/10/1953","0","8.3",8,23.5
"4590","26/10/1953","0","1.3",9.5,24
"4591","27/10/1953","0","3.7",8,24
"4592","28/10/1953","0","1.5",9,21.5
"4593","29/10/1953","0","6.4",9,25
"4594","30/10/1953","0","7.6",10,23
"4595","31/10/1953","0","2.1",9,20
"4596","01/11/1953","0","16.5",2,18
"4597","02/11/1953","0","3.9",1.5,18
"4598","03/11/1953","0","4.5",0,23
"4599","04/11/1953","0","4.6",2.5,23.5
"4600","05/11/1953","0","5",2.5,25
"4601","06/11/1953","0","5.3",2.5,23
"4602","07/11/1953","0","6.5",4,19
"4603","08/11/1953","0","4.6",6,19
"4604","09/11/1953","0","5.9",4,18
"4605","10/11/1953","0","3.8",-1,18
"4606","11/11/1953","0","5.2",0,20
"4607","12/11/1953","0","4.4",-2,20.5
"4608","13/11/1953","0","5.3",-3,20
"4609","14/11/1953","0","3.7",-2.5,18
"4610","15/11/1953","0","3.9",-2,18
"4611","16/11/1953","0","4.9",2,19
"4612","17/11/1953","0","4.8",2,20
"4613","18/11/1953","0","6.7",5,19
"4614","19/11/1953","0","13",5.5,23
"4615","20/11/1953","0","8.8",-2,23
"4616","21/11/1953","0","3.9",5,22
"4617","22/11/1953","0","4.9",0,22
"4618","23/11/1953","0","4",1,24
"4619","24/11/1953","0","4.6",-1,24
"4620","25/11/1953","0","5.4",-1,23.5
"4621","26/11/1953","0","5.5",0,25
"4622","27/11/1953","0","5.3",1,25
"4623","28/11/1953","0","2.8",0,24
"4624","29/11/1953","0","5",1,25
"4625","30/11/1953","0","2.8",0,19.5
"4626","01/12/1953","0","5.9",3,20
"4627","02/12/1953","0","7.6",-1,19
"4628","03/12/1953","0","4.8",-1,19.5
"4629","04/12/1953","0","6.9",-1,22
"4630","05/12/1953","0","7.2",-0.5,20
"4631","06/12/1953","0","5.7",-1,22.5
"4632","07/12/1953","0","4.8",0,23
"4633","08/12/1953","0","2.4",1,20
"4634","09/12/1953","0","3",5,15
"4635","10/12/1953","0","7.7",8,13
"4636","11/12/1953","0","0.5",-1,19
"4637","12/12/1953","0","1.1",-3,7
"4638","13/12/1953","0","1.2",-6.5,15.5
"4639","14/12/1953","0","4.1",-5.5,15
"4640","15/12/1953","0","0.3",-4,19.5
"4641","16/12/1953","0","4.2",-3,19
"4642","17/12/1953","0","3.8",-2,21
"4643","18/12/1953","0","3.9",-2,20
"4644","19/12/1953","0","5",-3.5,21
"4645","20/12/1953","0","3",-3,22
"4646","21/12/1953","0","5.3",-3,23
"4647","22/12/1953","0","5.6",-1.5,22
"4648","23/12/1953","0","3.1",-4.5,8
"4649","24/12/1953","0","4.4",-8,19
"4650","25/12/1953","0","3.7",-5,15
"4651","26/12/1953","0","6.7",3,18
"4652","27/12/1953","0","3.3",3,19
"4653","28/12/1953","0","1.9",4,12
"4654","29/12/1953","0","6.9",3,17.5
"4655","30/12/1953","0","4.7",-4,18.5
"4656","31/12/1953","0","4",-3,18
"4657","01/01/1954","0","2.4",-2.5,19
"4658","02/01/1954","0","5",2,24
"4659","03/01/1954","0","6.9",2,24.5
"4660","04/01/1954","0","5.2",1,24.5
"4661","05/01/1954","0","2.3",1.5,21
"4662","06/01/1954","0","4.3",1,22
"4663","07/01/1954","0","6",1,22
"4664","08/01/1954","0","3.8",2,22.5
"4665","09/01/1954","0","6.7",4,19
"4666","10/01/1954","0","4.4",1,22
"4667","11/01/1954","0","5.5",-1,19
"4668","12/01/1954","0","6.3",0,21
"4669","13/01/1954","0","7.4",2,20
"4670","14/01/1954","0","9.2",6,17.5
"4671","15/01/1954","0","11.8",8,22
"4672","16/01/1954","0","7",-1,22
"4673","17/01/1954","0","5.3",0,23
"4674","18/01/1954","0","7.3",1,23.5
"4675","19/01/1954","0","8.1",6.5,21
"4676","20/01/1954","0","6.6",3,22.5
"4677","21/01/1954","0","5.9",5,25
"4678","22/01/1954","0","7.1",0,23
"4679","23/01/1954","0","8.2",5,25
"4680","24/01/1954","0","6.2",7,22.5
"4681","25/01/1954","0","5.1",10,22.5
"4682","26/01/1954","0","5.9",5,24
"4683","27/01/1954","0","5.1",3,24
"4684","28/01/1954","0","4.6",3.5,23
"4685","29/01/1954","0","5.7",3,24
"4686","30/01/1954","0","7.1",2,24
"4687","31/01/1954","0","6",3,22.5
"4688","01/02/1954","0","5",2,23
"4689","02/02/1954","0","6.6",9,23
"4690","03/02/1954","0","3.7",7.5,21
"4691","04/02/1954","0","5.1",5,23
"4692","05/02/1954","0","7",5,23
"4693","06/02/1954","0","4",6,22
"4694","07/02/1954","0","4.7",5.5,17
"4695","08/02/1954","0","4.7",2,18
"4696","09/02/1954","0","5.8",2,23
"4697","10/02/1954","0","9.4",5,24
"4698","11/02/1954","0","6.4",7,23
"4699","12/02/1954","0","6.7",5.5,26
"4700","13/02/1954","0","7",5.5,26.5
"4701","14/02/1954","0","9.1",9,26.5
"4702","15/02/1954","0","10.5",10,25
"4703","16/02/1954","0","5.3",3,24
"4704","17/02/1954","0","9.7",4,27
"4705","18/02/1954","0","12.3",6,25.5
"4706","19/02/1954","0","9.3",6.5,25
"4707","20/02/1954","0","9.9",0,22
"4708","21/02/1954","0","3.5",0,23
"4709","22/02/1954","0","5.3",0,21
"4710","23/02/1954","0","5.8",4,20
"4711","24/02/1954","0","6.2",2,21
"4712","25/02/1954","0","2.2",3,16.5
"4713","26/02/1954","0","9.8",3,21
"4714","27/02/1954","0","7",5,23.5
"4715","28/02/1954","0","7.8",0,19
"4716","01/03/1954","0","8.1",-2.6,24.5
"4717","02/03/1954","0","7",-1,25
"4718","03/03/1954","0","9.1",3,27.5
"4719","04/03/1954","0","11.3",3.5,25.5
"4720","05/03/1954","0","13.4",5,26
"4721","06/03/1954","0","10.9",6,25
"4722","07/03/1954","0","8.5",5,25
"4723","08/03/1954","0","6.1",1,21
"4724","09/03/1954","0","9.8",-2.5,27
"4725","10/03/1954","0","13.2",-2,29
"4726","11/03/1954","0","11.9",7,27
"4727","12/03/1954","0","10",9,24.5
"4728","13/03/1954","0","11.4",5,25
"4729","14/03/1954","0","9.7",5,28
"4730","15/03/1954","0","7.5",5,24.5
"4731","16/03/1954","0","14.5",6.5,24
"4732","17/03/1954","0","8.9",7.5,23
"4733","18/03/1954","0","10.2",4,22.5
"4734","19/03/1954","0","7.6",3,25
"4735","20/03/1954","0","12",5.5,27
"4736","21/03/1954","0","9",6,30
"4737","22/03/1954","0","11.6",7,31
"4738","23/03/1954","0","13.9",8,28
"4739","24/03/1954","0","14.6",10,25
"4740","25/03/1954","0","10.5",4,27
"4741","26/03/1954","0","14",3,30
"4742","27/03/1954","0","11",5,30
"4743","28/03/1954","0","12.8",5,29
"4744","29/03/1954","0","14.5",10.5,29
"4745","30/03/1954","0","13.1",9,29
"4746","31/03/1954","0","13.4",10,30
"4747","01/04/1954","0","9.8",7,30
"4748","02/04/1954","0","0.9",8,30
"4749","03/04/1954","0","9.9",11,31
"4750","04/04/1954","0","11.8",11,32
"4751","05/04/1954","0","6.5",10,32
"4752","06/04/1954","0","11.1",10,31.5
"4753","07/04/1954","0","15.8",12,30
"4754","08/04/1954","0","11.2",10,31
"4755","09/04/1954","0","12.1",11,28
"4756","10/04/1954","0","11.2",8,28
"4757","11/04/1954","0","9.8",7,29.5
"4758","12/04/1954","0","11",6.5,29
"4759","13/04/1954","0","5.4",11,25
"4760","14/04/1954","0","10.7",13,24.5
"4761","15/04/1954","0","11.5",4,24
"4762","16/04/1954","0","11.7",6,25
"4763","17/04/1954","0","9.7",4,25
"4764","18/04/1954","0","11.2",6,27.5
"4765","19/04/1954","0","9.5",10,27
"4766","20/04/1954","15","8.4",10.5,28.5
"4767","21/04/1954","0","10",7,28.5
"4768","22/04/1954","0","12.4",10,27
"4769","23/04/1954","0","12.9",11,27.5
"4770","24/04/1954","0","11",9,29
"4771","25/04/1954","0","14.2",9,28
"4772","26/04/1954","0","10.7",8,29
"4773","27/04/1954","0","7.3",12.5,29
"4774","28/04/1954","0","12.7",11,29
"4775","29/04/1954","0","16.3",9,25
"4776","30/04/1954","0","12.3",7.5,27.5
"4777","01/05/1954","0","17.2",9,28
"4778","02/05/1954","0","10",8,29.5
"4779","03/05/1954","0","7.7",6.5,29
"4780","04/05/1954","0","12.5",10,31.5
"4781","05/05/1954","0","12.5",9,31
"4782","06/05/1954","0","12",13,31
"4783","07/05/1954","0","9.2",11,30
"4784","08/05/1954","0","12.2",10,30.5
"4785","09/05/1954","0","4.5",15,31
"4786","10/05/1954","0","14",15,31
"4787","11/05/1954","0","15.9",11.5,29
"4788","12/05/1954","0","9.9",11,29
"4789","13/05/1954","0","13.5",13,29.5
"4790","14/05/1954","0","14.2",11.5,30
"4791","15/05/1954","0","11.2",12,29.5
"4792","16/05/1954","0","14.9",11,30
"4793","17/05/1954","0","12",11.5,28
"4794","18/05/1954","0","12.5",11,27.5
"4795","19/05/1954","0","13.3",10,29
"4796","20/05/1954","0","9.5",11,28
"4797","21/05/1954","0","10.3",14.5,29
"4798","22/05/1954","0","12.5",16,28
"4799","23/05/1954","0","11.8",12,29
"4800","24/05/1954","0","11.4",11,28
"4801","25/05/1954","0","8.4",12,28
"4802","26/05/1954","0","11.3",11,28
"4803","27/05/1954","0","12.7",11,30.5
"4804","28/05/1954","0","12.3",11,31
"4805","29/05/1954","0","13.3",15,32
"4806","30/05/1954","0","11.2",15,32
"4807","31/05/1954","0","12.4",15,32
"4808","01/06/1954","0","10.6",16,32.5
"4809","02/06/1954","0","10.9",16,33
"4810","03/06/1954","0","11.8",17,33
"4811","04/06/1954","0","11.4",17,32.5
"4812","05/06/1954","0","15.9",16,31
"4813","06/06/1954","40","5.8",13,32.5
"4814","07/06/1954","0","10",13,31.5
"4815","08/06/1954","30","7.4",11.5,30
"4816","09/06/1954","0","10.3",14,30
"4817","10/06/1954","0","7.5",13,31
"4818","11/06/1954","0","6",11,31
"4819","12/06/1954","0","14",13,30
"4820","13/06/1954","0","6.8",10,29
"4821","14/06/1954","0","8",14,29
"4822","15/06/1954","0","10.8",15,30
"4823","16/06/1954","0","9.9",12,30
"4824","17/06/1954","0","7.6",14,31
"4825","18/06/1954","0","7",14,30.5
"4826","19/06/1954","0","12.5",14,28.5
"4827","20/06/1954","0","10.4",13,28
"4828","21/06/1954","0","10.5",14,29.5
"4829","22/06/1954","0","1.8",15,29
"4830","23/06/1954","0","6.7",14,25
"4831","24/06/1954","0","5.2",15,26
"4832","25/06/1954","0","10.8",14,27
"4833","26/06/1954","0","9.7",14,30
"4834","27/06/1954","0","6.1",14,29.5
"4835","28/06/1954","0","5.9",15,27
"4836","29/06/1954","0","17.4",15,27.5
"4837","30/06/1954","0","1.8",14,27.5
"4838","01/07/1954","0","9.5",13,28
"4839","02/07/1954","0","12.6",11,28
"4840","03/07/1954","12","6.6",15,27
"4841","04/07/1954","0","5.1",14,24
"4842","05/07/1954","0","8.1",15,26
"4843","06/07/1954","45","7.4",13,27
"4844","07/07/1954","0","4.3",14,24
"4845","08/07/1954","10","6.5",14.5,25
"4846","09/07/1954","0","3.9",14.5,23
"4847","10/07/1954","11","4.4",15,22
"4848","11/07/1954","11","6.9",15,24
"4849","12/07/1954","13.5","7.8",13.5,25
"4850","13/07/1954","0","10",14,26
"4851","14/07/1954","0","7.6",14,26
"4852","15/07/1954","35","3.4",15,22
"4853","16/07/1954","0","3.7",15,23
"4854","17/07/1954","0","10.7",13,24
"4855","18/07/1954","0","6.8",13,28
"4856","19/07/1954","0","5.8",13,29
"4857","20/07/1954","0","7",15,26.5
"4858","21/07/1954","0","8.6",15,27.5
"4859","22/07/1954","0","5.9",13.5,26.5
"4860","23/07/1954","0","5.2",14,26
"4861","24/07/1954","0","6.9",13,25
"4862","25/07/1954","0","10.2",12,28
"4863","26/07/1954","0","9.2",11,28
"4864","27/07/1954","0","7.2",14,28
"4865","28/07/1954","0","8.5",12,29
"4866","29/07/1954","0","3.9",14,26
"4867","30/07/1954","0","8.7",14.5,26
"4868","31/07/1954","0","10",15,26
"4869","01/08/1954","40","6.5",14,27
"4870","02/08/1954","13.5","7.1",14,25
"4871","03/08/1954","0","7.7",11.5,26
"4872","04/08/1954","0","6.2",13,27
"4873","05/08/1954","90","8.6",13,27.5
"4874","06/08/1954","0","6.4",11.5,27
"4875","07/08/1954","0","8.9",14,28
"4876","08/08/1954","0","4.7",14,29
"4877","09/08/1954","0","4.8",13,27
"4878","10/08/1954","0","8.4",15,27
"4879","11/08/1954","0","7.2",15,28.5
"4880","12/08/1954","0","7.5",14,30
"4881","13/08/1954","0","8.1",14,26
"4882","14/08/1954","0","4",13,26
"4883","15/08/1954","0","6.2",12,26
"4884","16/08/1954","0","9.1",14,25
"4885","17/08/1954","0","6",14,22
"4886","18/08/1954","0","2.8",13,24
"4887","19/08/1954","0","6.4",12,26
"4888","20/08/1954","0","6.4",14,26
"4889","21/08/1954","0","5.1",14,26.5
"4890","22/08/1954","0","8",14,25
"4891","23/08/1954","0","5.2",10,26
"4892","24/08/1954","0","8.5",12,25.5
"4893","25/08/1954","0","5.2",13,27
"4894","26/08/1954","0","4.9",15,25.5
"4895","27/08/1954","0","6.6",14,26
"4896","28/08/1954","0","5.5",13,25
"4897","29/08/1954","0","5.2",13,23
"4898","30/08/1954","0","3",15,24
"4899","31/08/1954","0","7.4",13,24
"4900","01/09/1954","0","5.9",12,24
"4901","02/09/1954","0","8",9,25
"4902","03/09/1954","0","6.8",10,25
"4903","04/09/1954","0","6.5",14,27
"4904","05/09/1954","0","7.1",11,27
"4905","06/09/1954","0","4.7",14,25
"4906","07/09/1954","0","7.7",13,25
"4907","08/09/1954","0","6",12,25
"4908","09/09/1954","0","7.4",11,26
"4909","10/09/1954","0","8.4",12,26
"4910","11/09/1954","0","10.1",10,25
"4911","12/09/1954","0","7.1",8,26
"4912","13/09/1954","0","8.4",7,26
"4913","14/09/1954","0","6.3",10,26
"4914","15/09/1954","0","7.1",10,26
"4915","16/09/1954","0","8.7",11,28
"4916","17/09/1954","0","7.1",11,27.5
"4917","18/09/1954","0","7.4",9,27
"4918","19/09/1954","0","8.4",12,30
"4919","20/09/1954","0","6.6",12.5,29
"4920","21/09/1954","0","6.7",14,27
"4921","22/09/1954","0","4.7",14,29
"4922","23/09/1954","0","7",13,27
"4923","24/09/1954","0","6.4",13,28
"4924","25/09/1954","0","6.9",12,26
"4925","26/09/1954","0","5.6",16,26
"4926","27/09/1954","0","5.1",15,26
"4927","28/09/1954","0","7",16,29
"4928","29/09/1954","0","6.9",13,28
"4929","30/09/1954","0","3.4",13,26
"4930","01/10/1954","0","4.2",14.5,25
"4931","02/10/1954","30","7.2",12,26
"4932","03/10/1954","0","5.3",11,27
"4933","04/10/1954","0","8.6",12,27
"4934","05/10/1954","0","6.1",10,27
"4935","06/10/1954","0","8.8",12,26
"4936","07/10/1954","0","5.6",13,25
"4937","08/10/1954","20","5.9",11,23
"4938","09/10/1954","0","11.1",11,25
"4939","10/10/1954","0","3.9",11,27
"4940","11/10/1954","0","4.2",12,25
"4941","12/10/1954","0","4.9",12,24
"4942","13/10/1954","0","4.6",13,26
"4943","14/10/1954","50","7.9",12.5,25
"4944","15/10/1954","0","9.8",12,24
"4945","16/10/1954","0","0.8",12,19
"4946","17/10/1954","25","0.3",11.5,15
"4947","18/10/1954","35","2.9",10,20
"4948","19/10/1954","0","6.6",9,24
"4949","20/10/1954","0","5.6",6.5,24
"4950","21/10/1954","0","7.4",9,26
"4951","22/10/1954","0","4.8",5,26
"4952","23/10/1954","0","8.2",2,26
"4953","24/10/1954","0","5.7",6,26
"4954","25/10/1954","0","7.9",8,27
"4955","26/10/1954","0","7.3",5,27
"4956","27/10/1954","0","6",6,27.5
"4957","28/10/1954","0","5.7",7,27
"4958","29/10/1954","0","7.7",6,26
"4959","30/10/1954","0","7.5",5.5,27
"4960","31/10/1954","0","5.1",6.2,28
"4961","01/11/1954","0","7",6,27
"4962","02/11/1954","0","8.5",6,28
"4963","03/11/1954","0","9.6",7,27
"4964","04/11/1954","0","6",7,24
